time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:26:29.451867,"(2000, 2001, 2002, 2003)","(5.853719234466553, 282.5011901855469, -110.51465606689453, 251.35623168945312)","(0.6509288549423218, 0.4862866997718811, 0.677588701248169, 0.33912917971611023)","(29.737947463989258, -1001.0004272460938, 179.5885467529297, -999.4764404296875)","(200.7314453125, -997.6011962890625, 289.2519836425781, -992.31640625)"
2024/07/31/12:26:29.551954,"(2000, 2001, 2002, 2003)","(5.816550254821777, 282.7113037109375, -110.51465606689453, 251.6539306640625)","(0.651089072227478, 0.48677340149879456, 0.6775922179222107, 0.33959054946899414)","(29.80269432067871, -1000.9962158203125, 179.56480407714844, -999.4956665039062)","(200.73829650878906, -997.649658203125, 289.18853759765625, -992.3443603515625)"
2024/07/31/12:26:29.651941,"(2000, 2001, 2002, 2003)","(5.781303882598877, 282.9246826171875, -110.51465606689453, 251.95204162597656)","(0.6512498259544373, 0.48725777864456177, 0.6775957345962524, 0.340060830116272)","(29.86810874938965, -1000.9917602539062, 179.5408172607422, -999.5149536132812)","(200.7451934814453, -997.6986694335938, 289.1244201660156, -992.372802734375)"
2024/07/31/12:26:29.751869,"(2000, 2001, 2002, 2003)","(5.748579502105713, 283.13726806640625, -110.51466369628906, 252.24449157714844)","(0.6514078378677368, 0.4877300262451172, 0.6775991916656494, 0.3405776023864746)","(29.93289566040039, -1000.9871215820312, 179.51707458496094, -999.5338745117188)","(200.75198364257812, -997.7472534179688, 289.06097412109375, -992.401123046875)"
2024/07/31/12:26:29.852192,"(2000, 2001, 2002, 2003)","(5.717923164367676, 283.3509826660156, -110.51466369628906, 252.5345001220703)","(0.6515649557113647, 0.48819586634635925, 0.6776025295257568, 0.3410932421684265)","(29.99770164489746, -1000.9823608398438, 179.4933319091797, -999.5526733398438)","(200.75872802734375, -997.7958374023438, 288.99749755859375, -992.4295654296875)"
2024/07/31/12:26:29.951952,"(2000, 2001, 2002, 2003)","(5.689214706420898, 283.5653381347656, -110.51466369628906, 252.8216094970703)","(0.6517212390899658, 0.4886569678783417, 0.6776058673858643, 0.34161126613616943)","(30.062524795532227, -1000.977294921875, 179.46958923339844, -999.5712890625)","(200.7654571533203, -997.8444213867188, 288.9340515136719, -992.4581909179688)"
2024/07/31/12:26:30.052155,"(2000, 2001, 2002, 2003)","(5.662544250488281, 283.7791442871094, -110.51466369628906, 253.10609436035156)","(0.6518752574920654, 0.48910266160964966, 0.6776090860366821, 0.34212881326675415)","(30.126720428466797, -1000.97216796875, 179.44607543945312, -999.5897827148438)","(200.77207946777344, -997.892578125, 288.8712158203125, -992.4869995117188)"
2024/07/31/12:26:30.152185,"(2000, 2001, 2002, 2003)","(5.637243270874023, 283.9968566894531, -110.51466369628906, 253.38519287109375)","(0.6520300507545471, 0.48954498767852783, 0.6776123046875, 0.3426414728164673)","(30.19158172607422, -1000.9667358398438, 179.42233276367188, -999.6079711914062)","(200.77874755859375, -997.9412231445312, 288.8077392578125, -992.515625)"
2024/07/31/12:26:30.252082,"(2000, 2001, 2002, 2003)","(5.6134419441223145, 284.21636962890625, -110.51466369628906, 253.66455078125)","(0.6521841287612915, 0.4899792969226837, 0.6776154637336731, 0.34315967559814453)","(30.256460189819336, -1000.961181640625, 179.39857482910156, -999.6260986328125)","(200.78538513183594, -997.9898681640625, 288.7442932128906, -992.5447387695312)"
2024/07/31/12:26:30.351916,"(2000, 2001, 2002, 2003)","(5.590798854827881, 284.44000244140625, -110.51466369628906, 253.9441375732422)","(0.6523389220237732, 0.49040958285331726, 0.6776185631752014, 0.34368348121643066)","(30.322006225585938, -1000.9552612304688, 179.37460327148438, -999.6443481445312)","(200.7920684814453, -998.0390625, 288.68017578125, -992.5742797851562)"
2024/07/31/12:26:30.451918,"(2000, 2001, 2002, 2003)","(5.569825649261475, 284.6634216308594, -110.51466369628906, 254.2184295654297)","(0.6524897813796997, 0.49082711338996887, 0.6776216626167297, 0.3442024886608124)","(30.386272430419922, -1000.9492797851562, 179.35084533691406, -999.6622314453125)","(200.79859924316406, -998.0877685546875, 288.6167297363281, -992.6036987304688)"
2024/07/31/12:26:30.551893,"(2000, 2001, 2002, 2003)","(5.549773693084717, 284.8866271972656, -110.51466369628906, 254.48757934570312)","(0.6526413559913635, 0.49123185873031616, 0.6776246428489685, 0.34471672773361206)","(30.451204299926758, -1000.9431762695312, 179.3273468017578, -999.6797485351562)","(200.80517578125, -998.1360473632812, 288.55389404296875, -992.6329956054688)"
2024/07/31/12:26:30.652324,"(2000, 2001, 2002, 2003)","(5.530747890472412, 285.11431884765625, -110.51466369628906, 254.75701904296875)","(0.6527920961380005, 0.49163177609443665, 0.6776275634765625, 0.3452366292476654)","(30.516155242919922, -1000.936767578125, 179.3035888671875, -999.6973266601562)","(200.8117218017578, -998.1847534179688, 288.49041748046875, -992.6627197265625)"
2024/07/31/12:26:30.751950,"(2000, 2001, 2002, 2003)","(5.512479782104492, 285.3466796875, -110.51466369628906, 255.02670288085938)","(0.6529434323310852, 0.4920262098312378, 0.6776304841041565, 0.34576216340065)","(30.581771850585938, -1000.9301147460938, 179.27960205078125, -999.7149047851562)","(200.81832885742188, -998.2340087890625, 288.42633056640625, -992.69287109375)"
2024/07/31/12:26:30.852417,"(2000, 2001, 2002, 2003)","(5.495231628417969, 285.5792236328125, -110.51466369628906, 255.29135131835938)","(0.6530923247337341, 0.4924072027206421, 0.6776333451271057, 0.3462829291820526)","(30.64675521850586, -1000.9232788085938, 179.255859375, -999.732177734375)","(200.8248291015625, -998.2827758789062, 288.36285400390625, -992.722900390625)"
2024/07/31/12:26:30.952167,"(2000, 2001, 2002, 2003)","(5.478899002075195, 285.81195068359375, -110.51466369628906, 255.55105590820312)","(0.653238832950592, 0.49277472496032715, 0.6776361465454102, 0.34679892659187317)","(30.711105346679688, -1000.9163818359375, 179.2323455810547, -999.7490844726562)","(200.83126831054688, -998.3311157226562, 288.3000183105469, -992.7527465820312)"
2024/07/31/12:26:31.052247,"(2000, 2001, 2002, 2003)","(5.462936878204346, 286.05218505859375, -110.51466369628906, 255.8136749267578)","(0.6533873677253723, 0.49313950538635254, 0.6776389479637146, 0.3473258316516876)","(30.776771545410156, -1000.9091186523438, 179.20835876464844, -999.7661743164062)","(200.8378143310547, -998.38037109375, 288.2359313964844, -992.7833862304688)"
2024/07/31/12:26:31.152254,"(2000, 2001, 2002, 2003)","(5.447933197021484, 286.2900390625, -110.51466369628906, 256.0690612792969)","(0.6535319089889526, 0.4934898614883423, 0.6776416301727295, 0.34784215688705444)","(30.841154098510742, -1000.9017944335938, 179.1848602294922, -999.7828369140625)","(200.84420776367188, -998.4286499023438, 288.173095703125, -992.8135375976562)"
2024/07/31/12:26:31.252264,"(2000, 2001, 2002, 2003)","(5.433335304260254, 286.5322265625, -110.51466369628906, 256.3245544433594)","(0.6536770462989807, 0.493838369846344, 0.6776443123817444, 0.34836503863334656)","(30.906204223632812, -1000.8942260742188, 179.16110229492188, -999.7994384765625)","(200.85064697265625, -998.4774780273438, 288.109619140625, -992.8441772460938)"
2024/07/31/12:26:31.352014,"(2000, 2001, 2002, 2003)","(5.4163994789123535, 286.7802734375, -110.51466369628906, 256.5803527832031)","(0.6534311771392822, 0.49417081475257874, 0.6776469945907593, 0.34889334440231323)","(30.971878051757812, -1000.8863525390625, 179.13711547851562, -999.8161010742188)","(200.85714721679688, -998.5267333984375, 288.0455322265625, -992.875244140625)"
2024/07/31/12:26:31.452081,"(2000, 2001, 2002, 2003)","(5.397518157958984, 287.0293884277344, -110.51466369628906, 256.8314208984375)","(0.6531892418861389, 0.49448806047439575, 0.6776495575904846, 0.3494168519973755)","(31.036880493164062, -1000.8783569335938, 179.11337280273438, -999.8323974609375)","(200.86358642578125, -998.5755615234375, 287.9820556640625, -992.9061279296875)"
2024/07/31/12:26:31.551834,"(2000, 2001, 2002, 2003)","(5.376558303833008, 287.2821960449219, -110.51466369628906, 257.0803527832031)","(0.6529487371444702, 0.49479296803474426, 0.67765212059021, 0.34994077682495117)","(31.101858139038086, -1000.8702392578125, 179.08963012695312, -999.8485717773438)","(200.87001037597656, -998.6243286132812, 287.9185791015625, -992.9371948242188)"
2024/07/31/12:26:31.652419,"(2000, 2001, 2002, 2003)","(5.35380220413208, 287.5362548828125, -110.51466369628906, 257.3246765136719)","(0.6527120471000671, 0.4950818121433258, 0.6776546239852905, 0.35045990347862244)","(31.166166305541992, -1000.8619384765625, 179.0661163330078, -999.8643798828125)","(200.8763427734375, -998.6726684570312, 287.8557434082031, -992.968017578125)"
2024/07/31/12:26:31.751969,"(2000, 2001, 2002, 2003)","(5.328530788421631, 287.79962158203125, -110.51466369628906, 257.5718078613281)","(0.6524720191955566, 0.49536269903182983, 0.6776570677757263, 0.3509899079799652)","(31.231748580932617, -1000.853271484375, 179.04212951660156, -999.88037109375)","(200.8828125, -998.721923828125, 287.7916564941406, -992.9996948242188)"
2024/07/31/12:26:31.852214,"(2000, 2001, 2002, 2003)","(5.301814079284668, 288.06195068359375, -110.51466369628906, 257.8119812011719)","(0.6522380709648132, 0.49562379717826843, 0.6776595115661621, 0.35150980949401855)","(31.296009063720703, -1000.8446044921875, 179.01861572265625, -999.8959350585938)","(200.8891143798828, -998.7702026367188, 287.72882080078125, -993.0308227539062)"
2024/07/31/12:26:31.952014,"(2000, 2001, 2002, 2003)","(5.2725605964660645, 288.3341979980469, -110.51466369628906, 258.054931640625)","(0.6520007848739624, 0.49587446451187134, 0.6776618957519531, 0.3520405888557434)","(31.361547470092773, -1000.8355102539062, 178.99462890625, -999.9115600585938)","(200.89553833007812, -998.8195190429688, 287.6647033691406, -993.062744140625)"
2024/07/31/12:26:32.052258,"(2000, 2001, 2002, 2003)","(5.241995334625244, 288.60577392578125, -110.51466369628906, 258.29107666015625)","(0.6517695784568787, 0.4961038827896118, 0.6776642203330994, 0.35256120562553406)","(31.425765991210938, -1000.8264770507812, 178.9711151123047, -999.9268188476562)","(200.90182495117188, -998.8677368164062, 287.60186767578125, -993.0941162109375)"
2024/07/31/12:26:32.152148,"(2000, 2001, 2002, 2003)","(5.208931922912598, 288.8879699707031, -110.51466369628906, 258.5299377441406)","(0.6515352725982666, 0.4963206648826599, 0.6776665449142456, 0.3530927002429962)","(31.491260528564453, -1000.8170166015625, 178.94712829589844, -999.942138671875)","(200.908203125, -998.9169921875, 287.53778076171875, -993.1263427734375)"
2024/07/31/12:26:32.251910,"(2000, 2001, 2002, 2003)","(5.174435138702393, 289.1726989746094, -110.51466369628906, 258.76446533203125)","(0.6513049602508545, 0.4965166747570038, 0.6776688098907471, 0.35361921787261963)","(31.55608558654785, -1000.8074340820312, 178.9233856201172, -999.9572143554688)","(200.9145050048828, -998.9656982421875, 287.47430419921875, -993.1583251953125)"
2024/07/31/12:26:32.352166,"(2000, 2001, 2002, 2003)","(5.138256072998047, 289.4630432128906, -110.5146713256836, 258.99700927734375)","(0.6510761380195618, 0.496692955493927, 0.6776710748672485, 0.3541460335254669)","(31.620891571044922, -1000.7976684570312, 178.89964294433594, -999.9721069335938)","(200.92079162597656, -999.014404296875, 287.41082763671875, -993.1904907226562)"
2024/07/31/12:26:32.452290,"(2000, 2001, 2002, 2003)","(5.100860595703125, 289.7563171386719, -110.5146713256836, 259.2276306152344)","(0.6508511900901794, 0.49684637784957886, 0.6776732206344604, 0.3546730875968933)","(31.685028076171875, -1000.787841796875, 178.87612915039062, -999.98681640625)","(200.92697143554688, -999.0626220703125, 287.3479919433594, -993.2227172851562)"
2024/07/31/12:26:32.552363,"(2000, 2001, 2002, 2003)","(5.061547756195068, 290.0588073730469, -110.5146713256836, 259.4540710449219)","(0.6506254076957703, 0.4969789683818817, 0.6776754260063171, 0.3551951050758362)","(31.749792098999023, -1000.7777099609375, 178.8523712158203, -1000.001220703125)","(200.93319702148438, -999.1112670898438, 287.2845458984375, -993.2548217773438)"
2024/07/31/12:26:32.651975,"(2000, 2001, 2002, 2003)","(5.020335674285889, 290.37109375, -110.5146713256836, 259.68316650390625)","(0.650398850440979, 0.49708762764930725, 0.677677571773529, 0.355727881193161)","(31.815183639526367, -1000.7672119140625, 178.82838439941406, -1000.0158081054688)","(200.939453125, -999.1603393554688, 287.2204284667969, -993.2876586914062)"
2024/07/31/12:26:32.752119,"(2000, 2001, 2002, 2003)","(4.978553295135498, 290.6840515136719, -110.5146713256836, 259.9058837890625)","(0.6501781940460205, 0.4971679151058197, 0.6776796579360962, 0.35625025629997253)","(31.879261016845703, -1000.7567749023438, 178.80487060546875, -1000.0299072265625)","(200.945556640625, -999.2084350585938, 287.1575927734375, -993.3199462890625)"
2024/07/31/12:26:32.852528,"(2000, 2001, 2002, 2003)","(4.934991836547852, 291.0075988769531, -110.5146713256836, 260.1289978027344)","(0.6499567031860352, 0.497219443321228, 0.6776816844940186, 0.35677802562713623)","(31.943965911865234, -1000.7460327148438, 178.7811279296875, -1000.0440063476562)","(200.95169067382812, -999.2570190429688, 287.0941162109375, -993.3527221679688)"
2024/07/31/12:26:32.952364,"(2000, 2001, 2002, 2003)","(4.8901262283325195, 291.3389892578125, -110.51467895507812, 260.35028076171875)","(0.6497365832328796, 0.49723953008651733, 0.6776837110519409, 0.35730594396591187)","(32.00865173339844, -1000.735107421875, 178.75738525390625, -1000.0579223632812)","(200.95779418945312, -999.3055419921875, 287.0306396484375, -993.3856201171875)"
2024/07/31/12:26:33.052011,"(2000, 2001, 2002, 2003)","(4.8434882164001465, 291.6807556152344, -110.51467895507812, 260.57208251953125)","(0.6495154500007629, 0.4972504675388336, 0.6776857376098633, 0.35783904790878296)","(32.07396697998047, -1000.723876953125, 178.7333984375, -1000.0718383789062)","(200.9639129638672, -999.3544311523438, 286.966552734375, -993.4190063476562)"
2024/07/31/12:26:33.152564,"(2000, 2001, 2002, 2003)","(4.7961015701293945, 292.0258483886719, -110.51467895507812, 260.7897033691406)","(0.6492978930473328, 0.49724215269088745, 0.6776877045631409, 0.358366996049881)","(32.13861846923828, -1000.7125244140625, 178.7096405029297, -1000.08544921875)","(200.96994018554688, -999.4028930664062, 286.903076171875, -993.4521484375)"
2024/07/31/12:26:33.252328,"(2000, 2001, 2002, 2003)","(4.748040676116943, 292.3769836425781, -110.51467895507812, 261.0033874511719)","(0.6490838527679443, 0.4971468150615692, 0.6776896119117737, 0.35888975858688354)","(32.20260238647461, -1000.7011108398438, 178.68612670898438, -1000.0988159179688)","(200.9758758544922, -999.4507446289062, 286.8402404785156, -993.485107421875)"
2024/07/31/12:26:33.351986,"(2000, 2001, 2002, 2003)","(4.697852611541748, 292.74560546875, -110.51467895507812, 261.2196350097656)","(0.6488666534423828, 0.49700191617012024, 0.6776915192604065, 0.35942307114601135)","(32.267860412597656, -1000.689208984375, 178.66213989257812, -1000.1122436523438)","(200.9818878173828, -999.49951171875, 286.776123046875, -993.518798828125)"
2024/07/31/12:26:33.451863,"(2000, 2001, 2002, 2003)","(4.647061824798584, 293.1213073730469, -110.51467895507812, 261.4320373535156)","(0.6486528515815735, 0.49680525064468384, 0.6776933670043945, 0.359950989484787)","(32.33245849609375, -1000.6773071289062, 178.63839721679688, -1000.1253662109375)","(200.98779296875, -999.5477294921875, 286.712646484375, -993.5523071289062)"
2024/07/31/12:26:33.552020,"(2000, 2001, 2002, 2003)","(4.599776744842529, 293.5042724609375, -110.51467895507812, 261.6406555175781)","(0.6488131284713745, 0.4965505301952362, 0.6776952147483826, 0.36047351360321045)","(32.396427154541016, -1000.665283203125, 178.61488342285156, -1000.1382446289062)","(200.99359130859375, -999.5953979492188, 286.6498107910156, -993.5856323242188)"
2024/07/31/12:26:33.651937,"(2000, 2001, 2002, 2003)","(4.554601669311523, 293.90704345703125, -110.51467895507812, 261.85174560546875)","(0.648975670337677, 0.49622365832328796, 0.6776970028877258, 0.36100640892982483)","(32.46171188354492, -1000.6528930664062, 178.5908966064453, -1000.1511840820312)","(200.99945068359375, -999.6439819335938, 286.5857238769531, -993.6196899414062)"
2024/07/31/12:26:33.752080,"(2000, 2001, 2002, 2003)","(4.512789249420166, 294.3182373046875, -110.51467895507812, 262.0591125488281)","(0.6491358280181885, 0.49582386016845703, 0.6776987910270691, 0.36153385043144226)","(32.526371002197266, -1000.640380859375, 178.567138671875, -1000.1638793945312)","(201.0052032470703, -999.6919555664062, 286.5222473144531, -993.653564453125)"
