time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y,.RD,.RC,.K,.DCPA,.TCPA,.UDCPA,UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/07/31/12:45:45.246826,"[2000, 2001, 2002, 2003]","(-2.503909111022949, 71.784912109375, -139.97357177734375, 192.072265625)","(0.672951877117157, 0.3936484456062317, 0.6778061985969543, 0.343860387802124)","(147.46092224121094, -994.408203125, 140.00914001464844, -996.9165649414062)","(206.77345275878906, -1005.2063598632812, 180.40081787109375, -998.1354370117188)","[1665.1608026554597, 27.405298946035707, 1661.747754073385]","[2.5082153961916593, 3.4704370420864956, 3.1837237788052355]","[229.20999105161997, 256.72587933822984, 228.9798580407679]","[1677.495046638132, 31.5192333190015, 2046.291077103789]","[-297.5360678682141, -12.358877609466758, -1181.749017774632]","[0, 0.7283451592600912, 0]","[0, 0, 0]","[0, 1, 0]","[0.0270003812674518, 0.11113512486679339, 0.026571506186466642]","[0.31484139629113017, 0.4806133913392353, 0.2394321984346321]","[0.012, 0.448, 0.01]","[6.61252074209155, 5.864871609442879, 6.7435183933670295]","[4.107036207312302, 4.107036207312302, 4.107036207312302]","[3.3985641261198465, 2.735508206567198, 3.514739968948674]","[2.6467802374470275, 2.149488297782541, 2.7339121195686484]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:45.346666,"[2000, 2001, 2002, 2003]","(-2.5079941749572754, 72.30712890625, -139.97357177734375, 192.39910888671875)","(0.6729551553726196, 0.39364683628082275, 0.6778061985969543, 0.3442050814628601)","(147.5281524658203, -994.3843994140625, 139.95724487304688, -996.950927734375)","(206.77061462402344, -1005.175048828125, 180.3572235107422, -998.13330078125)","[1665.1657275882271, 27.477106239426437, 1661.8141119685004]","[2.5098100916394674, 3.4704005926703525, 3.185650023576629]","[229.21218278044554, 256.51402842864627, 228.98128523283197]","[1677.8277345514912, 31.64354023143057, 2047.702612490992]","[-299.96857265447437, -12.458308705228909, -1184.0431505407184]","[0, 0.7208787974538773, 0]","[0, 0, 0]","[0, 1, 0]","[0.027004484402693707, 0.1101954384996443, 0.026574153964140312]","[0.3149637730071898, 0.4806154772048555, 0.24000270884978114]","[0.012, 0.445, 0.01]","[6.612537836847473, 5.864886745635593, 6.742623932339043]","[4.107039443264824, 4.107039443264824, 4.107039443264824]","[3.398580282587203, 2.7355220900941153, 3.513947801419165]","[2.646792354797545, 2.149498710427729, 2.7333179939215166]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:45.446797,"[2000, 2001, 2002, 2003]","(-2.5120716094970703, 72.829345703125, -139.97357177734375, 192.7254638671875)","(0.6729583740234375, 0.3936452567577362, 0.6778061985969543, 0.3445493280887604)","(147.59539794921875, -994.36083984375, 139.90533447265625, -996.9853515625)","(206.7677764892578, -1005.1434936523438, 180.31362915039062, -998.13134765625)","[1665.1706545470413, 27.549310291767974, 1661.8806587404347]","[2.511433944044768, 3.4703642266053856, 3.1875753483716793]","[229.21435463413547, 256.3032376705571, 228.98270744851666]","[1678.1706337996065, 31.76837491444738, 2049.1127808549472]","[-302.4502846609281, -12.557766716166661, -1186.3411855578709]","[0, 0.7133186388675039, 0]","[0, 0, 0]","[0, 1, 0]","[0.02700855067699126, 0.10926565996089715, 0.026576792657429293]","[0.3150819218727579, 0.4806175886089303, 0.24057170714205625]","[0.012, 0.442, 0.01]","[6.61255461928639, 5.864901606554684, 6.7417304262943425]","[4.107042620372481, 4.107042620372481, 4.107042620372481]","[3.398596143983195, 2.7355357211463187, 3.5131564597398883]","[2.646804250844539, 2.1495089337168816, 2.732724487662059]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:45.547028,"[2000, 2001, 2002, 2003]","(-2.5160973072052, 73.3463134765625, -139.97357177734375, 193.04803466796875)","(0.6729615926742554, 0.39364370703697205, 0.6778061985969543, 0.3448896110057831)","(147.66195678710938, -994.3378295898438, 139.8539581298828, -997.0194091796875)","(206.76495361328125, -1005.112060546875, 180.27047729492188, -998.129638671875)","[1665.1755891106047, 27.621144846554184, 1661.9466719780598]","[2.513069836553483, 3.47032830997728, 3.189480276083694]","[229.2164814418488, 256.0956998203203, 228.9841106146586]","[1678.5203470396575, 31.892413741962592, 2050.5072164770363]","[-304.95406440475966, -12.656206207881675, -1188.6196606589403]","[0, 0.7057471460878888, 0]","[0, 0, 0]","[0, 1, 0]","[0.027012532948561763, 0.10835528608542544, 0.026579396152106582]","[0.31519466834793086, 0.4806196501073564, 0.241133390843511]","[0.012, 0.438, 0.01]","[6.612571323236095, 5.864916467404306, 6.740847354457876]","[4.107045797470859, 4.107045797470859, 4.107045797470859]","[3.39861193578613, 2.7355493521520016, 3.5123743704400465]","[2.646816094696741, 2.1495191569711443, 2.732137920687178]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:45.647208,"[2000, 2001, 2002, 2003]","(-2.5201964378356934, 73.873779296875, -139.97357177734375, 193.376708984375)","(0.6729648113250732, 0.3936421573162079, 0.6778061985969543, 0.34523603320121765)","(147.72987365722656, -994.3146362304688, 139.80152893066406, -997.0542602539062)","(206.76206970214844, -1005.0797729492188, 180.2264404296875, -998.128173828125)","[1665.1806650335002, 27.694833632745002, 1662.014303371651]","[2.5147673911221977, 3.470291754985942, 3.1914231325454008]","[229.21863066778354, 255.88504463576038, 228.98553799991797]","[1678.8877564171191, 32.019487352102075, 2051.928763174383]","[-307.55478494921226, -12.75666216891101, -1190.9490602548863]","[0, 0.6979310752908827, 0]","[0, 0, 0]","[0, 1, 0]","[0.027016557533201202, 0.10743635191864853, 0.026582044731506826]","[0.31530544063204646, 0.48062178155693913, 0.24170477631085846]","[0.012, 0.435, 0.01]","[6.612588027109412, 5.864931328184458, 6.739948135026125]","[4.107048974559959, 4.107048974559959, 4.107048974559959]","[3.398627727536826, 2.7355629831111634, 3.5115779592772047]","[2.6468279385097624, 2.1495293801905153, 2.7315406123150465]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:45.746849,"[2000, 2001, 2002, 2003]","(-2.524247407913208, 74.3958740234375, -139.97357177734375, 193.70166015625)","(0.6729679703712463, 0.3936406373977661, 0.6778061985969543, 0.34557825326919556)","(147.79710388183594, -994.2919311523438, 139.7496337890625, -997.0888061523438)","(206.7592010498047, -1005.047607421875, 180.18284606933594, -998.1268920898438)","[1665.1857067728972, 27.768146725363472, 1662.081398985136]","[2.5164754906496425, 3.470255635596401, 3.1933458214622585]","[229.22073995291188, 255.6776391774906, 228.98694693778978]","[1679.262061483994, 32.145753117037735, 2053.334730417936]","[-310.17317956499477, -12.856100066029585, -1193.2596963215133]","[0, 0.6901074544822536, 0]","[0, 0, 0]","[0, 1, 0]","[0.02702050765492542, 0.10653661114944246, 0.02658465922685299]","[0.3154108162191412, 0.480623899741197, 0.24226876134388609]","[0.012, 0.432, 0.01]","[6.612604418673318, 5.864945913697422, 6.739059750246578]","[4.107052092805052, 4.107052092805052, 4.107052092805052]","[3.3986432242213342, 2.7355763615999202, 3.5107911358815307]","[2.6468395610231434, 2.1495394140570827, 2.7309504947682908]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:45.847736,"[2000, 2001, 2002, 2003]","(-2.528291702270508, 74.9180908203125, -139.97357177734375, 194.0262451171875)","(0.6729711294174194, 0.39363914728164673, 0.6778061985969543, 0.3459194600582123)","(147.8643341064453, -994.26953125, 139.69772338867188, -997.1233520507812)","(206.75633239746094, -1005.0151977539062, 180.13925170898438, -998.1258544921875)","[1665.1907820780136, 27.84184051657913, 1662.1486751086336]","[2.5182112264882295, 3.47021957404054, 3.1952680886035085]","[229.22282917109592, 255.47131350361667, 228.9883552105223]","[1679.6471829118263, 32.27251257430009, 2054.739548805522]","[-312.8345734119747, -12.955552433633462, -1195.5755760765412]","[0, 0.6821981281796289, 0]","[0, 0, 0]","[0, 1, 0]","[0.02702442051816417, 0.10564647791759363, 0.02658727263281163]","[0.31551197013015786, 0.4806260111736254, 0.24283093404224051]","[0.012, 0.429, 0.01]","[6.612620731752, 5.864960499143468, 6.738174036698291]","[4.107055211041208, 4.107055211041208, 4.107055211041208]","[3.3986586513154737, 2.7355897400438645, 3.5100066802548158]","[2.6468511313437486, 2.149549447890041, 2.730362153048255]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:45.947124,"[2000, 2001, 2002, 2003]","(-2.5322890281677246, 75.43505859375, -139.97357177734375, 194.34716796875)","(0.6729742884635925, 0.39363768696784973, 0.6778061985969543, 0.34625622630119324)","(147.930908203125, -994.2476806640625, 139.64634704589844, -997.1576538085938)","(206.7534942626953, -1004.9829711914062, 180.09609985351562, -998.125)","[1665.1959415086912, 27.91516099320565, 1662.2154894086066]","[2.5199559172639088, 3.470183920490716, 3.197170354479283]","[229.22487914875697, 255.26813616319671, 228.98974429465363]","[1680.0392256962189, 32.39847046154298, 2056.1290206374974]","[-315.5094545121295, -13.054012463531999, -1197.8731184456437]","[0, 0.6742863846643457, 0]","[0, 0, 0]","[0, 1, 0]","[0.027028260199457255, 0.10477471045541159, 0.026589850571371754]","[0.31560790057350574, 0.4806280772892247, 0.24338560414897986]","[0.012, 0.426, 0.01]","[6.612636966346141, 5.864975084522593, 6.737300011672632]","[4.107058329268425, 4.107058329268425, 4.107058329268425]","[3.3986740088196936, 2.7356031184429965, 3.509232589471283]","[2.646862649471913, 2.14955948168939, 2.729781584960605]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:46.046493,"[2000, 2001, 2002, 2003]","(-2.536360025405884, 75.9625244140625, -139.97357177734375, 194.67425537109375)","(0.6729773879051208, 0.3936362564563751, 0.6778061985969543, 0.3465988039970398)","(147.99880981445312, -994.2257080078125, 139.5939178466797, -997.192626953125)","(206.75059509277344, -1004.9498291015625, 180.0520782470703, -998.1243896484375)","[1665.201219116559, 27.990330630529574, 1662.283816969195]","[2.5217624852882534, 3.4701476437525742, 3.199110890193172]","[229.22694958056186, 255.0619697693475, 228.99116166811316]","[1680.4502589284891, 32.52744214128918, 2057.5455087526025]","[-318.27807889102087, -13.154463167284936, -1200.2228785337934]","[0, 0.666133555511891, 0]","[0, 0, 0]","[0, 1, 0]","[0.027032138504779923, 0.10389495390017628, 0.02659248115608398]","[0.3157015683368475, 0.48063024677268334, 0.24394974825907714]","[0.012, 0.422, 0.01]","[6.612652888638757, 5.8649893946408485, 6.736410474643787]","[4.107061388652481, 4.107061388652481, 4.107061388652481]","[3.3986890712630866, 2.7356162443759517, 3.5084447207763323]","[2.6468739463044577, 2.1495693261391065, 2.7291906834393918]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:46.147006,"[2000, 2001, 2002, 2003]","(-2.540383815765381, 76.484619140625, -139.97357177734375, 194.99786376953125)","(0.6729804873466492, 0.3936348259449005, 0.6778061985969543, 0.3469366431236267)","(148.0660400390625, -994.2042236328125, 139.54202270507812, -997.2273559570312)","(206.74771118164062, -1004.9168701171875, 180.00848388671875, -998.1240234375)","[1665.2065174879579, 28.065116441106195, 1662.3517053459937]","[2.523576708453341, 3.4701117770968293, 3.2010323886418557]","[229.2289820843056, 254.85897434442057, 228.9925610837809]","[1680.8682893259695, 32.65558985258306, 2058.947273013835]","[-321.0565555595804, -13.253910090225927, -1202.5560473008336]","[0, 0.6579833244920889, 0]","[0, 0, 0]","[0, 0, 0]","[0.02703594606943116, 0.10303347262053375, 0.02659507855585519]","[0.3157899724578134, 0.48063237071451537, 0.24450635690710662]","[0.012, 0.286, 0.01]","[6.61266881086148, 5.865003704694686, 6.7355334101032005]","[4.107064448027932, 4.107064448027932, 4.107064448027932]","[3.3987041336586503, 2.735629370265771, 3.507667912226899]","[2.646885243101131, 2.149579170556471, 2.7286080770273173]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:46.247452,"[2000, 2001, 2002, 2003]","(-2.54439640045166, 77.0068359375, -139.97357177734375, 195.32110595703125)","(0.6729835867881775, 0.3936334252357483, 0.6778061985969543, 0.34727317094802856)","(148.13328552246094, -994.1830444335938, 139.4901123046875, -997.2620849609375)","(206.7448272705078, -1004.8836669921875, 179.9648895263672, -998.1238403320312)","[1665.2118600454173, 28.140276062926183, 1662.4197404323186]","[2.5254168481957007, 3.4700760076487267, 3.202953344690896]","[229.23098961037817, 254.65701162274425, 228.99395347505563]","[1681.2976425827303, 32.78422126365217, 2060.3477185186734]","[-323.8722376120051, -13.353383432989332, -1204.8948133831125]","[0, 0.6497551624407001, 0]","[0, 0, 0]","[0, 0, 0]","[0.02703970713977699, 0.10218103026709735, 0.026597663059895027]","[0.3158741558440583, 0.4806344835769192, 0.24506091376882488]","[0.012, 0.283, 0.01]","[6.6126846546035525, 5.865018014684109, 6.734659800706139]","[4.107067507394779, 4.107067507394779, 4.107067507394779]","[3.3987191264669168, 2.7356424961124537, 3.5068941667140128]","[2.6468964877073304, 2.149589014941483, 2.728027767892652]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:46.347246,"[2000, 2001, 2002, 2003]","(-2.5484023094177246, 77.529052734375, -139.97357177734375, 195.6441650390625)","(0.672986626625061, 0.39363205432891846, 0.6778061985969543, 0.34760817885398865)","(148.2005157470703, -994.162109375, 139.43821716308594, -997.2968139648438)","(206.741943359375, -1004.850341796875, 179.92129516601562, -998.1239013671875)","[1665.217272841408, 28.215787941052334, 1662.4879454189606]","[2.5272819344231867, 3.4700403132941906, 3.204874715386545]","[229.23298186233382, 254.45620111113652, 228.99534558368174]","[1681.738319557702, 32.9132851386341, 2061.747471083159]","[-326.7226556105286, -13.452837725036712, -1207.240852839691]","[0, 0.6414543154744764, 0]","[0, 0, 0]","[0, 0, 0]","[0.027043439886391518, 0.10133804103711536, 0.026600247180861236]","[0.3159541251911765, 0.48063662290721854, 0.24561347739738604]","[0.012, 0.279, 0.01]","[6.612700186051353, 5.865032049418858, 6.733789968183293]","[4.107070507919292, 4.107070507919292, 4.107070507919292]","[3.398733824219302, 2.7356553694971097, 3.5061237498891713]","[2.6469075110216194, 2.1495986699799747, 2.7274499552740212]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:46.446732,"[2000, 2001, 2002, 2003]","(-2.552361249923706, 78.0460205078125, -139.97357177734375, 195.96380615234375)","(0.6729896068572998, 0.393630713224411, 0.6778061985969543, 0.3479383885860443)","(148.26708984375, -994.1417846679688, 139.38682556152344, -997.331298828125)","(206.73907470703125, -1004.8170776367188, 179.87814331054688, -998.1241455078125)","[1665.222711798532, 28.29088876964778, 1662.5556772827804]","[2.529152474571757, 3.470005044215089, 3.2067772196058835]","[229.23493010576576, 254.25839781885833, 228.9967181331322]","[1682.1858892848827, 33.04150568749708, 2063.132594856039]","[-329.577782661153, -13.551319469230139, -1209.5705978738708]","[0, 0.6331655189344249, 0]","[0, 0, 0]","[0, 0, 0]","[0.027047090458659495, 0.10051213599722714, 0.02660279513342323]","[0.31602911816641893, 0.4806387501581587, 0.24615855708279716]","[0.012, 0.276, 0.01]","[6.612715405208873, 5.865045808902579, 6.732932537492038]","[4.107073449601956, 4.107073449601956, 4.107073449601956]","[3.3987482269185354, 2.735667990422178, 3.5053643109468866]","[2.6469183130460445, 2.1496081356737764, 2.726880376067308]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:46.546427,"[2000, 2001, 2002, 2003]","(-2.5563929080963135, 78.5733642578125, -139.97357177734375, 196.2896728515625)","(0.6729926466941833, 0.39362937211990356, 0.6778061985969543, 0.34827354550361633)","(148.33499145507812, -994.1212768554688, 139.33441162109375, -997.366455078125)","(206.73614501953125, -1004.7830200195312, 179.8341064453125, -998.1246337890625)","[1665.2283162691717, 28.367865453004573, 1662.6249226522798]","[2.531084957164039, 3.4699691257333947, 3.208718197155683]","[229.23690226171183, 254.05776500319263, 228.9981180405215]","[1682.6541007049484, 33.17275040725565, 2064.5446729356845]","[-332.5227518242798, -13.651771406100364, -1211.9544716310004]","[0, 0.6246402527626266, 0]","[0, 0, 0]","[0, 0, 0]","[0.027050786121061376, 0.099678923914991, 0.02660539401405304]","[0.31610133509847294, 0.4806409134170512, 0.24671241812358763]","[0.012, 0.272, 0.01]","[6.612730858114403, 5.86505984351462, 6.732062322697951]","[4.107076450110079, 4.107076450110079, 4.107076450110079]","[3.3987628550414013, 2.7356808637246637, 3.5045935527917442]","[2.646929284138194, 2.1496177906506406, 2.726302307450951]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:46.646821,"[2000, 2001, 2002, 2003]","(-2.560337781906128, 79.09033203125, -139.97357177734375, 196.60894775390625)","(0.6729955673217773, 0.3936280906200409, 0.6778061985969543, 0.34860026836395264)","(148.40155029296875, -994.1015014648438, 139.28302001953125, -997.4009399414062)","(206.73326110839844, -1004.7494506835938, 179.79095458984375, -998.1253662109375)","[1665.2338926690036, 28.443648915129256, 1662.6929936075746]","[2.5330028965939406, 3.4699339958244866, 3.210621244667566]","[229.23881553243697, 253.86212628552119, 228.99948856281483]","[1683.124674614092, 33.30182002586765, 2065.928160126643]","[-335.44057117776316, -13.75024467844891, -1214.2990330757962]","[0, 0.6162184044026623, 0]","[0, 0, 0]","[0, 0, 0]","[0.02705437170979763, 0.09887080915533919, 0.026607938480925408]","[0.316167966269838, 0.48064305972439814, 0.24725314973889195]","[0.012, 0.269, 0.01]","[6.612745686511794, 5.865073327691357, 6.7312138483221045]","[4.107079332943422, 4.107079332943422, 4.107079332943422]","[3.398776893107524, 2.735693232152675, 3.5038420349615085]","[2.6469398126877857, 2.149627066971649, 2.725738669078274]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:45:46.746964,"[2000, 2001, 2002, 2003]","(-2.56435489654541, 79.6177978515625, -139.97357177734375, 196.9345703125)","(0.6729985475540161, 0.39362677931785583, 0.6778061985969543, 0.3489316403865814)","(148.46946716308594, -994.0816650390625, 139.23060607910156, -997.4361572265625)","(206.73033142089844, -1004.7149658203125, 179.74693298339844, -998.1262817382812)","[1665.2396617160484, 28.52132622479683, 1662.7626080814275]","[2.5349834380797795, 3.4698982206546067, 3.21256342176074]","[229.2407458991417, 253.6636348173691, 229.00088260173308]","[1683.6167509564448, 33.433944219022216, 2067.339032929944]","[-338.44810392077716, -13.850711213087093, -1216.699397617576]","[0, 0.60756100902024, 0]","[0, 0, 0]","[0, 0, 0]","[0.02705798960947814, 0.09805529340827834, 0.026610526748755914]","[0.31623164661146275, 0.4806452415730822, 0.24780252498627617]","[0.012, 0.265, 0.01]","[6.6127608270677305, 5.865087086996416, 6.7303533739612575]","[4.107082274602223, 4.107082274602223, 4.107082274602223]","[3.398791226136603, 2.735705852958103, 3.503079893319789]","[2.646950562459595, 2.14963653257572, 2.7251670628469844]","['Safe', 'Safe', 'Safe']"
