time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y,.RD,.RC,.K,.DCPA,.TCPA,.UDCPA,UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/07/31/12:38:08.044910,"[2000, 2001, 2002, 2003]","(-3.361623764038086, 169.923095703125, -126.63483428955078, 265.40338134765625)","(0.6440184116363525, 0.4190690815448761, 0.6778061985969543, 0.330432265996933)","(164.07070922851562, -997.3888549804688, 145.83497619628906, -1003.5718383789062)","(199.38442993164062, -999.3529663085938, 164.74266052246094, -1001.730712890625)","[1669.119527853304, 39.14846071946585, 1675.131947139234]","[3.036733107813512, 3.591754940195322, 3.552430956373084]","[229.266499459366, 245.59890920744638, 229.17120880771432]","[1961.1372345730363, 50.24298052340315, 2282.3492938472473]","[-969.1878075707623, -27.049219981668042, -2120.1925205436423]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.027106283159370137, 0.06848315329648613, 0.026927835253168053]","[0.289972236157422, 0.5085730549927728, 0.2796137632559723]","[0.011, 0.021, 0.011]","[6.428101807063308, 5.728381102710996, 6.667808485847509]","[4.078092163186623, 4.078092163186623, 4.078092163186623]","[3.227077370445935, 2.6110389183653164, 3.438116618581793]","[2.5181651706915935, 2.05613633163113, 2.676444606793487]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:08.145326,"[2000, 2001, 2002, 2003]","(-3.201716899871826, 170.3631591796875, -126.63483428955078, 265.825927734375)","(0.6441014409065247, 0.419402152299881, 0.6778061985969543, 0.3303549289703369)","(164.13479614257812, -997.4265747070312, 145.79452514648438, -1003.5849609375)","(199.3780975341797, -999.3346557617188, 164.68826293945312, -1001.7610473632812)","[1669.1726744105242, 39.23975041153712, 1675.2029762153436]","[3.0414320119893525, 3.5930697143026915, 3.55605230680272]","[229.10349420983115, 245.3366242808918, 229.00998068285136]","[1964.4790182008264, 50.40539460443389, 2284.011170309728]","[-974.5739889080625, -27.1521778990393, -2127.2126518521923]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.02680143247380362, 0.06763255774397414, 0.02662742235407034]","[0.28973881885000513, 0.5084198734577144, 0.2795198517900816]","[0.011, 0.021, 0.011]","[6.427545006984526, 5.728781358224044, 6.66834217551728]","[4.07817634770875, 4.07817634770875, 4.07817634770875]","[3.2266108354524214, 2.6114018024247403, 3.4386146989499307]","[2.517815269446459, 2.056408494675698, 2.676818167069591]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:08.244879,"[2000, 2001, 2002, 2003]","(-3.0428943634033203, 170.803955078125, -126.63483428955078, 266.24847412109375)","(0.6441838145256042, 0.4197271764278412, 0.6778061985969543, 0.33027851581573486)","(164.1989288330078, -997.4644775390625, 145.75408935546875, -1003.597900390625)","(199.37191772460938, -999.3165893554688, 164.63388061523438, -1001.7914428710938)","[1669.226270029043, 39.331300408384415, 1675.2740636197816]","[3.046126665468155, 3.5943759131982222, 3.5596543413365755]","[228.94157732049737, 245.07595381129204, 228.84984545820217]","[1967.8204391658921, 50.56796530332812, 2285.652222775636]","[-979.9405093896441, -27.255022704233177, -2134.236085907029]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.026500541918556775, 0.06679379171498329, 0.02633092575219992]","[0.28949566495229495, 0.5082672653218674, 0.2794260454308262]","[0.011, 0.021, 0.011]","[6.427007354348866, 5.72917840268132, 6.6688707361083885]","[4.078259860904851, 4.078259860904851, 4.078259860904851]","[3.226160945453167, 2.6117617875522816, 3.439108054805697]","[2.5174778519470182, 2.056678483521354, 2.6771881839614156]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:08.345155,"[2000, 2001, 2002, 2003]","(-2.8850388526916504, 171.245849609375, -126.63483428955078, 266.6710205078125)","(0.6442654728889465, 0.4200437664985657, 0.6778061985969543, 0.33020302653312683)","(164.2630615234375, -997.5025024414062, 145.71363830566406, -1003.6106567382812)","(199.3658905029297, -999.298828125, 164.57948303222656, -1001.8218994140625)","[1669.2802841805722, 39.42312939183977, 1675.3451774249825]","[3.050820793041374, 3.5956745444333147, 3.5632386257361417]","[228.78063558211133, 244.81681893342622, 228.69068695331927]","[1971.1636788903934, 50.73072059718734, 2287.273204341303]","[-985.2924117827391, -27.357762737554587, -2141.26319667179]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.026203359645986357, 0.06596645208317953, 0.026038089385423402]","[0.2892421632155484, 0.5081151981979586, 0.2793323571469536]","[0.011, 0.021, 0.011]","[6.426489643709181, 5.729571950052598, 6.669393936562903]","[4.0783426425099165, 4.0783426425099165, 4.0783426425099165]","[3.2257283844976787, 2.6121186141046056, 3.4395964620656874]","[2.517153431230402, 2.056946103435597, 2.6775544894064085]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:08.444972,"[2000, 2001, 2002, 2003]","(-2.7280476093292236, 171.6885986328125, -126.63484191894531, 267.093505859375)","(0.644346296787262, 0.42035213112831116, 0.6778061985969543, 0.3301284611225128)","(164.32723999023438, -997.540771484375, 145.67318725585938, -1003.6231079101562)","(199.3600311279297, -999.2813720703125, 164.52508544921875, -1001.8524780273438)","[1669.3348446060702, 39.51525056096314, 1675.4163191263851]","[3.055513725556182, 3.596966448921505, 3.5668063491373005]","[228.62056246575588, 244.55907574157683, 228.53240609807636]","[1974.5081706037906, 50.89369928908775, 2288.8747175598246]","[-990.6293513825726, -27.460428773142073, -2148.2934186358557]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.02590965177198623, 0.06514994024208504, 0.025748694189307364]","[0.2889789991596245, 0.5079636776845453, 0.2792388263426041]","[0.011, 0.021, 0.011]","[6.425990810905892, 5.729961427232874, 6.669911313092179]","[4.078424571858639, 4.078424571858639, 4.078424571858639]","[3.2253121831957983, 2.6124717621043403, 3.4400794714442338]","[2.5168412802539915, 2.057210964435398, 2.677916746440318]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:08.545229,"[2000, 2001, 2002, 2003]","(-2.5733749866485596, 172.1280517578125, -126.63484191894531, 267.51177978515625)","(0.6444255113601685, 0.4206480085849762, 0.6778061985969543, 0.3300555348396301)","(164.39077758789062, -997.5787963867188, 145.63314819335938, -1003.63525390625)","(199.35438537597656, -999.264404296875, 164.47125244140625, -1001.8828125)","[1669.3892978204324, 39.60668561190913, 1675.4867802839344]","[3.0601616437276906, 3.598239794920442, 3.570323662964361]","[228.46284674853362, 244.30522112713444, 228.37646643980062]","[1977.8221325315305, 51.05520292396892, 2290.4418410666785]","[-995.9031562866736, -27.561953809745457, -2155.2578848175117]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.02562208923873821, 0.06435194266392957, 0.025465356336618783]","[0.28870781056260636, 0.507814147728992, 0.2791463555359886]","[0.011, 0.021, 0.011]","[6.4255191597808725, 5.7303431024926414, 6.670417907572433]","[4.078504863777835, 4.078504863777835, 4.078504863777835]","[3.2249194341913854, 2.612817847368044, 3.4405524534282814]","[2.516546718500682, 2.057470528383176, 2.678271482928354]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:08.644782,"[2000, 2001, 2002, 2003]","(-2.416269540786743, 172.57763671875, -126.63484191894531, 267.93853759765625)","(0.6445053815841675, 0.42094072699546814, 0.6778061985969543, 0.3299820125102997)","(164.45562744140625, -997.6177368164062, 145.59230041503906, -1003.6473999023438)","(199.34877014160156, -999.247314453125, 164.4163055419922, -1001.913818359375)","[1669.4452407348729, 39.700253519937895, 1675.5586603080842]","[3.0649067693624876, 3.5995336968779745, 3.5738980077095865]","[228.30264132552884, 244.04748212420327, 228.2180786268042]","[1981.2066359726946, 51.2201996439906, 2292.0222801597265]","[-1001.275020231306, -27.665458116025267, -2162.3686380998033]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.025331832090348005, 0.06354799597546584, 0.025179371170613085]","[0.28842055311926645, 0.5076621076451464, 0.2790521563942304]","[0.011, 0.021, 0.011]","[6.425058852133721, 5.7307278899032195, 6.670928611731925]","[4.078585814159683, 4.078585814159683, 4.078585814159683]","[3.2245368377509154, 2.6131667660540603, 3.4410292898097365]","[2.5162597711703296, 2.057732217397688, 2.6786291102144455]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:08.745394,"[2000, 2001, 2002, 2003]","(-2.261275291442871, 173.02392578125, -126.63484191894531, 268.36102294921875)","(0.6445837020874023, 0.421220064163208, 0.6778061985969543, 0.32991012930870056)","(164.51986694335938, -997.6564331054688, 145.55184936523438, -1003.6591796875)","(199.3433837890625, -999.2307739257812, 164.36192321777344, -1001.9446411132812)","[1669.501152391711, 39.7931681720411, 1675.6298931706626]","[3.0696089765198233, 3.600810685595755, 3.5774244219913753]","[228.1445869515776, 243.79337215921822, 228.06182715099206]","[1984.5615442414314, 51.3837989560664, 2293.569568302258]","[-1006.5875919548462, -27.767869662987454, -2169.412462515289]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.02504728975562409, 0.0627615174616255, 0.024899017483248187]","[0.2881249637886925, 0.5075118913739767, 0.2789589789026626]","[0.011, 0.021, 0.011]","[6.424628376320253, 5.731105165534281, 6.6714287708026285]","[4.078665187910256, 4.078665187910256, 4.078665187910256]","[3.22418004733798, 2.6135088843672456, 3.4414963268456007]","[2.5159921783606274, 2.057988806132577, 2.6789793879913435]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:08.844939,"[2000, 2001, 2002, 2003]","(-2.108272075653076, 173.467041015625, -126.63484191894531, 268.77923583984375)","(0.6446603536605835, 0.4214867055416107, 0.6778061985969543, 0.329839825630188)","(164.58348083496094, -997.6949462890625, 145.51181030273438, -1003.670654296875)","(199.33819580078125, -999.214599609375, 164.30807495117188, -1001.9752197265625)","[1669.5569111158702, 39.885410373971474, 1675.7004451030873]","[3.074270216108757, 3.6020718106629754, 3.5809047083149426]","[227.98855722814406, 243.54279378128814, 227.90758854022616]","[1987.8878288548763, 51.54598241215855, 2295.084861446828]","[-1011.8435531341547, -27.869179143157474, -2176.3896371063283]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.024768158833274434, 0.06199192035293277, 0.024623999401432117]","[0.28782158747652614, 0.5073635072323235, 0.2788668494256217]","[0.011, 0.021, 0.011]","[6.424225376106616, 5.731474357949313, 6.671918084190546]","[4.0787428645814146, 4.0787428645814146, 4.0787428645814146]","[3.223846956656616, 2.6138436834357024, 3.44195325852255]","[2.515742360349605, 2.0582399054339198, 2.6793220867490555]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:08.945278,"[2000, 2001, 2002, 2003]","(-1.9540127515792847, 173.920654296875, -126.63483428955078, 269.2059326171875)","(0.6447263956069946, 0.42174744606018066, 0.6778061985969543, 0.32976898550987244)","(164.6483917236328, -997.734375, 145.47096252441406, -1003.68212890625)","(199.3330535888672, -999.198486328125, 164.25314331054688, -1002.0064697265625)","[1669.614291528056, 39.9797685307176, 1675.7724161918616]","[3.079018454547294, 3.6033481915956256, 3.584432357836097]","[227.8312196464549, 243.2895380826595, 227.7520792299683]","[1991.2768317081823, 51.71155436665332, 2296.6091134725752]","[-1017.1976126313411, -27.972730117010137, -2183.5557076541363]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.02448846115618425, 0.06122007782126909, 0.024348445548758313]","[0.28750256382370715, 0.5072200156186982, 0.2787776470999081]","[0.011, 0.021, 0.011]","[6.423794421792495, 5.731792414297519, 6.672367371229049]","[4.0788097852125675, 4.0788097852125675, 4.0788097852125675]","[3.223486221191119, 2.614132118688436, 3.4423713470575446]","[2.5154718087504824, 2.05845623187347, 2.679635653150301]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:09.045017,"[2000, 2001, 2002, 2003]","(-1.8029342889785767, 174.371337890625, -126.63483428955078, 269.62835693359375)","(0.6447925567626953, 0.4219941198825836, 0.6778061985969543, 0.32969969511032104)","(164.71267700195312, -997.7734985351562, 145.43052673339844, -1003.6932373046875)","(199.32814025878906, -999.1828002929688, 164.19874572753906, -1002.0375366210938)","[1669.6714996883202, 40.07347868350186, 1675.8437293914164]","[3.083714839298467, 3.6045978178793376, 3.5878959912359525]","[227.67710174116027, 243.041020260002, 227.59977628854736]","[1994.6290100547558, 51.875578426758665, 2298.0945021071116]","[-1022.4819052347399, -28.075097801622448, -2190.6561511040754]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.024216209054395033, 0.06046849027365536, 0.024080252982298322]","[0.28717188397402066, 0.5070781301175039, 0.2786886767153542]","[0.011, 0.021, 0.011]","[6.423402040062072, 5.732111012477636, 6.672812889079764]","[4.078876822439322, 4.078876822439322, 4.078876822439322]","[3.2231594695064936, 2.614421053199868, 3.442786166776445]","[2.515226744987013, 2.058672932757044, 2.6799467679394766]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:09.145334,"[2000, 2001, 2002, 2003]","(-1.6548571586608887, 174.8189697265625, -126.63483428955078, 270.04656982421875)","(0.6448585987091064, 0.4222264289855957, 0.6778061985969543, 0.3296319246292114)","(164.77635192871094, -997.8124389648438, 145.39047241210938, -1003.7039794921875)","(199.32342529296875, -999.1675415039062, 164.1448974609375, -1002.068359375)","[1669.7286091310639, 40.166518125857195, 1675.9143296624786]","[3.088360292891833, 3.6058223622491488, 3.5912984935008483]","[227.52601986657154, 242.79695616773552, 227.45049762582914]","[1997.944863316147, 52.03807327793446, 2299.542722881592]","[-1027.699287651386, -28.176322767863635, -2197.6928772182587]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.023950970446761477, 0.05973595380831792, 0.023818995291770895]","[0.2868299619157765, 0.5069379022841971, 0.2786000290765062]","[0.011, 0.021, 0.011]","[6.423048040663846, 5.73242900439551, 6.673253788401981]","[4.078943734686781, 4.078943734686781, 4.078943734686781]","[3.222866468167102, 2.6147094457689075, 3.4431968884716704]","[2.5150069939824697, 2.0588892271838235, 2.6802548092108953]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:09.245344,"[2000, 2001, 2002, 2003]","(-1.505216121673584, 175.27734375, -126.63483428955078, 270.47320556640625)","(0.6449264883995056, 0.42245081067085266, 0.6778061985969543, 0.3295636475086212)","(164.84132385253906, -997.852294921875, 145.34962463378906, -1003.7147827148438)","(199.31878662109375, -999.15234375, 164.0899658203125, -1002.099853515625)","[1669.78736233964, 40.26169650892867, 1675.9864135073278]","[3.093097929898144, 3.60705960627805, 3.5947437453256987]","[227.37332308207394, 242.54996792244847, 227.29963969906993]","[2001.3261431759393, 52.20393638257735, 2300.998109290659]","[-1033.0112181191316, -28.279438420778842, -2204.8791306211283]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.02368455304649103, 0.05900024709273666, 0.02355658860624188]","[0.28646577724063305, 0.5067950559796947, 0.27850902638786085]","[0.011, 0.021, 0.011]","[6.422723176592003, 5.732755859661319, 6.673703221559351]","[4.079012514663438, 4.079012514663438, 4.079012514663438]","[3.2225996332936124, 2.6150058848641464, 3.44361576342145]","[2.5148068678273527, 2.0591115565052527, 2.6805689654232303]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:09.345277,"[2000, 2001, 2002, 2003]","(-1.3583416938781738, 175.7330322265625, -126.63483428955078, 270.8956298828125)","(0.6449941396713257, 0.4226595461368561, 0.6778061985969543, 0.3294968605041504)","(164.90567016601562, -997.8919067382812, 145.30918884277344, -1003.7252197265625)","(199.3143310546875, -999.1375732421875, 164.0355682373047, -1002.131103515625)","[1669.845952696383, 40.35617991588544, 1676.057762809059]","[3.097789468285824, 3.6082737946936967, 3.5981309177731062]","[227.22342912336586, 242.30725155847153, 227.1515713356174]","[2004.6737701638203, 52.36825366918505, 2302.4179370074885]","[-1038.2639904272505, -28.381393415938263, -2212.002571909657]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.02342464175731379, 0.058282735361524285, 0.02330060929823774]","[0.28608933818197796, 0.5066538017471768, 0.2784183478501941]","[0.011, 0.021, 0.011]","[6.422439650828551, 5.733081533245887, 6.674147650825733]","[4.079081048694404, 4.079081048694404, 4.079081048694404]","[3.2223691209192946, 2.6153012605066714, 3.4440301605293877]","[2.514633983546614, 2.0593330882371466, 2.680879763254184]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:38:09.445558,"[2000, 2001, 2002, 2003]","(-1.212651014328003, 176.1905517578125, -126.63483428955078, 271.31805419921875)","(0.6450619697570801, 0.42285510897636414, 0.6778061985969543, 0.3294309079647064)","(164.97003173828125, -997.931640625, 145.26873779296875, -1003.7354125976562)","(199.31004333496094, -999.123046875, 163.98118591308594, -1002.1624145507812)","[1669.9049389939805, 40.45092384642839, 1676.1291173129475]","[3.102482598969436, 3.6094781316312323, 3.601495596704976]","[227.07472558712504, 242.06623445084807, 227.0046978857478]","[2008.0214460379575, 52.53270380661473, 2303.817477582165]","[-1043.5115972917242, -28.483240289368336, -2219.1351989550067]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.023168372949623872, 0.05757558937741125, 0.023048233906906024]","[0.28569748718682114, 0.5065128181879228, 0.2783272105912671]","[0.011, 0.021, 0.011]","[6.422192501960083, 5.733408033761454, 6.674590476436125]","[4.079149759463094, 4.079149759463094, 4.079149759463094]","[3.2221706819344855, 2.6155973944307944, 3.4444432159502423]","[2.514485154308007, 2.0595551886802386, 2.6811895548198246]","['Safe', 'Safe', 'Safe']"
