time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:46:05.046412,"(2000, 2001, 2002, 2003)","(-3.1833972930908203, 174.5382080078125, -139.97357177734375, 270.224853515625)","(0.6732972264289856, 0.3988480567932129, 0.6778061985969543, 0.33353832364082336)","(160.7730255126953, -996.0739135742188, 129.73289489746094, -1002.3706665039062)","(206.12442016601562, -998.6348876953125, 171.7699432373047, -1001.5198364257812)"
2024/07/31/12:46:05.147532,"(2000, 2001, 2002, 2003)","(-3.186246871948242, 175.012939453125, -139.97357177734375, 270.648193359375)","(0.6732980012893677, 0.3991657793521881, 0.6778061985969543, 0.3334251344203949)","(160.8402557373047, -996.1104736328125, 129.68099975585938, -1002.3812255859375)","(206.12074279785156, -998.618896484375, 171.72634887695312, -1001.5514526367188)"
2024/07/31/12:46:05.246764,"(2000, 2001, 2002, 2003)","(-3.189119815826416, 175.4908447265625, -139.97357177734375, 271.07568359375)","(0.6732987761497498, 0.39949265122413635, 0.6778061985969543, 0.33331212401390076)","(160.9081573486328, -996.1476440429688, 129.62857055664062, -1002.3916625976562)","(206.11703491210938, -998.6030883789062, 171.68231201171875, -1001.5834350585938)"
2024/07/31/12:46:05.346834,"(2000, 2001, 2002, 2003)","(-3.1919305324554443, 175.9578857421875, -139.97357177734375, 271.49462890625)","(0.6732995510101318, 0.3998192846775055, 0.6778061985969543, 0.333202600479126)","(160.97471618652344, -996.1841430664062, 129.5771942138672, -1002.4016723632812)","(206.11338806152344, -998.587890625, 171.63916015625, -1001.6148681640625)"
2024/07/31/12:46:05.447128,"(2000, 2001, 2002, 2003)","(-3.1947646141052246, 176.4281005859375, -139.97357177734375, 271.9178466796875)","(0.6733003258705139, 0.4001547396183014, 0.6778061985969543, 0.33309322595596313)","(161.0419464111328, -996.2212524414062, 129.52528381347656, -1002.4115600585938)","(206.10971069335938, -998.5728759765625, 171.59556579589844, -1001.6466674804688)"
2024/07/31/12:46:05.547157,"(2000, 2001, 2002, 2003)","(-3.1976218223571777, 176.9014892578125, -139.97357177734375, 272.34527587890625)","(0.673301100730896, 0.40049901604652405, 0.6778061985969543, 0.3329840302467346)","(161.10984802246094, -996.2589111328125, 129.47286987304688, -1002.4212646484375)","(206.10598754882812, -998.5580444335938, 171.55154418945312, -1001.6788940429688)"
2024/07/31/12:46:05.646666,"(2000, 2001, 2002, 2003)","(-3.2004175186157227, 177.3642578125, -139.97357177734375, 272.76416015625)","(0.6733018159866333, 0.4008413553237915, 0.6778061985969543, 0.3328782021999359)","(161.17640686035156, -996.2959594726562, 129.42147827148438, -1002.4306030273438)","(206.1023406982422, -998.5438232421875, 171.5083770751953, -1001.7105102539062)"
2024/07/31/12:46:05.747048,"(2000, 2001, 2002, 2003)","(-3.2032368183135986, 177.8302001953125, -139.97357177734375, 273.18731689453125)","(0.6733025908470154, 0.4011923372745514, 0.6778061985969543, 0.33277252316474915)","(161.24363708496094, -996.33349609375, 129.3695831298828, -1002.4397583007812)","(206.09864807128906, -998.52978515625, 171.46478271484375, -1001.7424926757812)"
2024/07/31/12:46:05.847382,"(2000, 2001, 2002, 2003)","(-3.2060797214508057, 178.2994384765625, -139.97357177734375, 273.6146240234375)","(0.6733033657073975, 0.40155115723609924, 0.6778061985969543, 0.3326670229434967)","(161.31153869628906, -996.3716430664062, 129.31715393066406, -1002.44873046875)","(206.0949249267578, -998.5159301757812, 171.42076110839844, -1001.7748413085938)"
2024/07/31/12:46:05.946817,"(2000, 2001, 2002, 2003)","(-3.2088608741760254, 178.758056640625, -139.97357177734375, 274.033447265625)","(0.6733040809631348, 0.4019072949886322, 0.6778061985969543, 0.3325648009777069)","(161.37808227539062, -996.4091186523438, 129.26577758789062, -1002.4573364257812)","(206.0912628173828, -998.502685546875, 171.3776092529297, -1001.806640625)"
2024/07/31/12:46:06.046700,"(2000, 2001, 2002, 2003)","(-3.2116925716400146, 179.224609375, -139.97357177734375, 274.46075439453125)","(0.6733047962188721, 0.40227487683296204, 0.6778061985969543, 0.33246171474456787)","(161.44598388671875, -996.4475708007812, 129.21334838867188, -1002.4658813476562)","(206.0875244140625, -998.4894409179688, 171.3335723876953, -1001.839111328125)"
2024/07/31/12:46:06.146790,"(2000, 2001, 2002, 2003)","(-3.214463472366333, 179.6807861328125, -139.97357177734375, 274.8795166015625)","(0.6733055114746094, 0.40263864398002625, 0.6778061985969543, 0.3323618471622467)","(161.51254272460938, -996.4854125976562, 129.16197204589844, -1002.4739990234375)","(206.0838623046875, -998.4768676757812, 171.29042053222656, -1001.8709716796875)"
2024/07/31/12:46:06.247968,"(2000, 2001, 2002, 2003)","(-3.217257261276245, 180.140380859375, -139.97357177734375, 275.30255126953125)","(0.6733062863349915, 0.4030097424983978, 0.6778061985969543, 0.3322620987892151)","(161.57977294921875, -996.5237426757812, 129.1100616455078, -1002.4819946289062)","(206.0801544189453, -998.4644775390625, 171.246826171875, -1001.9032592773438)"
2024/07/31/12:46:06.347387,"(2000, 2001, 2002, 2003)","(-3.22007417678833, 180.603271484375, -139.97357177734375, 275.729736328125)","(0.6733070015907288, 0.40338802337646484, 0.6778061985969543, 0.3321625590324402)","(161.64767456054688, -996.5626220703125, 129.05764770507812, -1002.4898071289062)","(206.07640075683594, -998.4522705078125, 171.2028045654297, -1001.9358520507812)"
2024/07/31/12:46:06.447269,"(2000, 2001, 2002, 2003)","(-3.2228305339813232, 181.0560302734375, -139.97357177734375, 276.1527099609375)","(0.6733077168464661, 0.40376150608062744, 0.6778061985969543, 0.3320651352405548)","(161.7142333984375, -996.600830078125, 129.00625610351562, -1002.497314453125)","(206.07272338867188, -998.4406127929688, 171.15963745117188, -1001.9682006835938)"
2024/07/31/12:46:06.546731,"(2000, 2001, 2002, 2003)","(-3.225609540939331, 181.51220703125, -139.97357177734375, 276.5714111328125)","(0.6733084321022034, 0.4041416049003601, 0.6778061985969543, 0.3319697976112366)","(161.78146362304688, -996.6395874023438, 128.95436096191406, -1002.5045166015625)","(206.06900024414062, -998.42919921875, 171.1160430908203, -1002.0003051757812)"
2024/07/31/12:46:06.647476,"(2000, 2001, 2002, 2003)","(-3.2283833026885986, 181.9718017578125, -139.97357177734375, 276.99853515625)","(0.6733090877532959, 0.4045282006263733, 0.6778061985969543, 0.33187368512153625)","(161.84869384765625, -996.6788940429688, 128.9019317626953, -1002.5115966796875)","(206.06527709960938, -998.4180297851562, 171.072021484375, -1002.0330810546875)"
2024/07/31/12:46:06.746901,"(2000, 2001, 2002, 2003)","(-3.231151819229126, 182.42138671875, -139.97357177734375, 277.41717529296875)","(0.6733098030090332, 0.40490901470184326, 0.6778061985969543, 0.3317805528640747)","(161.91590881347656, -996.717529296875, 128.85055541992188, -1002.518310546875)","(206.06155395507812, -998.4073486328125, 171.02886962890625, -1002.065185546875)"
2024/07/31/12:46:06.847160,"(2000, 2001, 2002, 2003)","(-3.233943223953247, 182.8790283203125, -139.97357177734375, 277.84429931640625)","(0.6733105182647705, 0.4052998423576355, 0.6778061985969543, 0.33168667554855347)","(161.9838104248047, -996.7571411132812, 128.79812622070312, -1002.52490234375)","(206.0577850341797, -998.3968505859375, 170.98483276367188, -1002.0980224609375)"
2024/07/31/12:46:06.946648,"(2000, 2001, 2002, 2003)","(-3.2367022037506104, 183.331298828125, -139.97357177734375, 278.26715087890625)","(0.673311173915863, 0.4056881070137024, 0.6778061985969543, 0.3315947949886322)","(162.05104064941406, -996.79638671875, 128.74623107910156, -1002.53125)","(206.05406188964844, -998.3867797851562, 170.9412384033203, -1002.130615234375)"
2024/07/31/12:46:07.046814,"(2000, 2001, 2002, 2003)","(-3.2394559383392334, 183.78271484375, -139.97357177734375, 278.68994140625)","(0.6733118891716003, 0.40607795119285583, 0.6778061985969543, 0.3315040171146393)","(162.11827087402344, -996.8358154296875, 128.69432067871094, -1002.5372924804688)","(206.05032348632812, -998.3770141601562, 170.89764404296875, -1002.1632080078125)"
2024/07/31/12:46:07.146685,"(2000, 2001, 2002, 2003)","(-3.242204189300537, 184.233154296875, -139.97357177734375, 279.11279296875)","(0.6733125448226929, 0.40646910667419434, 0.6778061985969543, 0.33141428232192993)","(162.1855010986328, -996.8753662109375, 128.64242553710938, -1002.5431518554688)","(206.0465850830078, -998.3676147460938, 170.85406494140625, -1002.19580078125)"
2024/07/31/12:46:07.246851,"(2000, 2001, 2002, 2003)","(-3.2449474334716797, 184.6829833984375, -139.97357177734375, 279.53558349609375)","(0.6733132600784302, 0.4068608283996582, 0.6778061985969543, 0.33132562041282654)","(162.2527313232422, -996.9150390625, 128.59051513671875, -1002.5487060546875)","(206.0428466796875, -998.3585205078125, 170.8104705810547, -1002.2284545898438)"
2024/07/31/12:46:07.346719,"(2000, 2001, 2002, 2003)","(-3.2476587295532227, 185.12744140625, -139.97357177734375, 279.9541015625)","(0.6733139157295227, 0.407249391078949, 0.6778061985969543, 0.33123886585235596)","(162.31927490234375, -996.9544067382812, 128.5391387939453, -1002.5540161132812)","(206.0391387939453, -998.349853515625, 170.76730346679688, -1002.2608642578125)"
2024/07/31/12:46:07.446852,"(2000, 2001, 2002, 2003)","(-3.2504169940948486, 185.580322265625, -139.97357177734375, 280.381103515625)","(0.6733145713806152, 0.4076463282108307, 0.6778061985969543, 0.33115139603614807)","(162.38717651367188, -996.9946899414062, 128.48670959472656, -1002.5592041015625)","(206.0353546142578, -998.3413696289062, 170.72328186035156, -1002.2938842773438)"
2024/07/31/12:46:07.546663,"(2000, 2001, 2002, 2003)","(-3.253115653991699, 186.0234375, -139.97357177734375, 280.79962158203125)","(0.6733152270317078, 0.40803518891334534, 0.6778061985969543, 0.33106669783592224)","(162.4537353515625, -997.0343017578125, 128.43533325195312, -1002.5640258789062)","(206.03163146972656, -998.3333740234375, 170.6801300048828, -1002.3262939453125)"
2024/07/31/12:46:07.646850,"(2000, 2001, 2002, 2003)","(-3.255833387374878, 186.4705810546875, -139.97357177734375, 281.2222900390625)","(0.6733158826828003, 0.4084280729293823, 0.6778061985969543, 0.33098211884498596)","(162.52096557617188, -997.0744018554688, 128.3834228515625, -1002.568603515625)","(206.0278778076172, -998.32568359375, 170.63653564453125, -1002.3590698242188)"
2024/07/31/12:46:07.746800,"(2000, 2001, 2002, 2003)","(-3.2585737705230713, 186.921630859375, -139.97357177734375, 281.64923095703125)","(0.6733165383338928, 0.40882426500320435, 0.6778061985969543, 0.330897718667984)","(162.5888671875, -997.114990234375, 128.3310089111328, -1002.5730590820312)","(206.0240936279297, -998.3181762695312, 170.59249877929688, -1002.3922119140625)"
2024/07/31/12:46:07.846644,"(2000, 2001, 2002, 2003)","(-3.2612555027008057, 187.3631591796875, -139.97357177734375, 282.06768798828125)","(0.6733171939849854, 0.4092118740081787, 0.6778061985969543, 0.33081597089767456)","(162.65541076660156, -997.1549072265625, 128.2796173095703, -1002.5771484375)","(206.02037048339844, -998.3112182617188, 170.54934692382812, -1002.4246826171875)"
2024/07/31/12:46:07.946801,"(2000, 2001, 2002, 2003)","(-3.2639591693878174, 187.8087158203125, -139.97357177734375, 282.4903564453125)","(0.6733178496360779, 0.40960240364074707, 0.6778061985969543, 0.33073440194129944)","(162.72264099121094, -997.1953125, 128.22772216796875, -1002.5810546875)","(206.0166015625, -998.304443359375, 170.50575256347656, -1002.45751953125)"
2024/07/31/12:46:08.046685,"(2000, 2001, 2002, 2003)","(-3.2666847705841064, 188.2584228515625, -139.97357177734375, 282.917236328125)","(0.6733185052871704, 0.40999552607536316, 0.6778061985969543, 0.33065295219421387)","(162.79054260253906, -997.2362060546875, 128.17529296875, -1002.5847778320312)","(206.01278686523438, -998.2980346679688, 170.46173095703125, -1002.49072265625)"
2024/07/31/12:46:08.146956,"(2000, 2001, 2002, 2003)","(-3.2693517208099365, 188.6988525390625, -139.97357177734375, 283.33563232421875)","(0.6733191013336182, 0.4103791117668152, 0.6778061985969543, 0.3305741250514984)","(162.85708618164062, -997.2764282226562, 128.12391662597656, -1002.588134765625)","(206.00906372070312, -998.2920532226562, 170.41856384277344, -1002.5232543945312)"
2024/07/31/12:46:08.246921,"(2000, 2001, 2002, 2003)","(-3.2720413208007812, 189.1434326171875, -139.97357177734375, 283.75830078125)","(0.6733197569847107, 0.41076505184173584, 0.6778061985969543, 0.3304954171180725)","(162.92431640625, -997.3170776367188, 128.07200622558594, -1002.5913696289062)","(206.00527954101562, -998.2863159179688, 170.37498474121094, -1002.55615234375)"
2024/07/31/12:46:08.347174,"(2000, 2001, 2002, 2003)","(-3.274725914001465, 189.587890625, -139.97357177734375, 284.180908203125)","(0.6733203530311584, 0.4111484885215759, 0.6778061985969543, 0.3304176330566406)","(162.99154663085938, -997.3578491210938, 128.02011108398438, -1002.5942993164062)","(206.0015106201172, -998.2809448242188, 170.33139038085938, -1002.589111328125)"
2024/07/31/12:46:08.446519,"(2000, 2001, 2002, 2003)","(-3.2774059772491455, 190.0321044921875, -139.97357177734375, 284.60345458984375)","(0.673321008682251, 0.41152966022491455, 0.6778061985969543, 0.33034080266952515)","(163.05877685546875, -997.398681640625, 127.96820068359375, -1002.5969848632812)","(205.9977264404297, -998.27587890625, 170.2877960205078, -1002.6220092773438)"
2024/07/31/12:46:08.546821,"(2000, 2001, 2002, 2003)","(-3.2801079750061035, 190.4805908203125, -139.97357177734375, 285.0302734375)","(0.6733216047286987, 0.41191208362579346, 0.6778061985969543, 0.3302641212940216)","(163.1266632080078, -997.4400024414062, 127.91577911376953, -1002.5994873046875)","(205.993896484375, -998.2711791992188, 170.24375915527344, -1002.6552734375)"
2024/07/31/12:46:08.646885,"(2000, 2001, 2002, 2003)","(-3.282752752304077, 190.920166015625, -139.97357177734375, 285.4486083984375)","(0.6733222007751465, 0.4122835695743561, 0.6778061985969543, 0.33018988370895386)","(163.19322204589844, -997.4805908203125, 127.86439514160156, -1002.6016845703125)","(205.9901580810547, -998.266845703125, 170.2006072998047, -1002.6878662109375)"
2024/07/31/12:46:08.746845,"(2000, 2001, 2002, 2003)","(-3.2839419841766357, 191.3642578125, -139.97357177734375, 285.8753662109375)","(0.6733198165893555, 0.41265568137168884, 0.6778061985969543, 0.33011502027511597)","(163.2604522705078, -997.5216674804688, 127.81197357177734, -1002.6036376953125)","(205.98635864257812, -998.2628173828125, 170.15658569335938, -1002.72119140625)"
2024/07/31/12:46:08.846812,"(2000, 2001, 2002, 2003)","(-3.2836966514587402, 191.808349609375, -139.97357177734375, 286.29791259765625)","(0.673317551612854, 0.41302427649497986, 0.6778061985969543, 0.3300418257713318)","(163.32766723632812, -997.5628051757812, 127.76058959960938, -1002.6054077148438)","(205.9825439453125, -998.2591552734375, 170.11341857910156, -1002.754150390625)"
2024/07/31/12:46:08.946765,"(2000, 2001, 2002, 2003)","(-3.282060146331787, 192.2525634765625, -139.97357177734375, 286.71624755859375)","(0.6733153462409973, 0.41338860988616943, 0.6778061985969543, 0.32997021079063416)","(163.3948974609375, -997.60400390625, 127.70868682861328, -1002.6068725585938)","(205.97872924804688, -998.2557983398438, 170.06982421875, -1002.7867431640625)"
2024/07/31/12:46:09.046956,"(2000, 2001, 2002, 2003)","(-3.279073715209961, 192.6968994140625, -139.97357177734375, 287.13873291015625)","(0.6733132004737854, 0.4137488305568695, 0.6778061985969543, 0.32989877462387085)","(163.4621124267578, -997.645263671875, 127.65678405761719, -1002.608154296875)","(205.97491455078125, -998.2528076171875, 170.02622985839844, -1002.8197021484375)"
2024/07/31/12:46:09.147092,"(2000, 2001, 2002, 2003)","(-3.274783134460449, 193.1416015625, -139.97357177734375, 287.56121826171875)","(0.6733111143112183, 0.4141044318675995, 0.6778061985969543, 0.3298281729221344)","(163.5293426513672, -997.6865844726562, 127.6048812866211, -1002.609130859375)","(205.97108459472656, -998.2501831054688, 169.98265075683594, -1002.8527221679688)"
2024/07/31/12:46:09.246899,"(2000, 2001, 2002, 2003)","(-3.2692320346832275, 193.5865478515625, -139.97357177734375, 287.98370361328125)","(0.6733091473579407, 0.4144551455974579, 0.6778061985969543, 0.3297584056854248)","(163.5965576171875, -997.7279663085938, 127.552978515625, -1002.6099243164062)","(205.96726989746094, -998.2478637695312, 169.93905639648438, -1002.8856811523438)"
2024/07/31/12:46:09.346796,"(2000, 2001, 2002, 2003)","(-3.2624590396881104, 194.0318603515625, -139.97357177734375, 288.40618896484375)","(0.6733071804046631, 0.4148007333278656, 0.6778061985969543, 0.32968950271606445)","(163.66378784179688, -997.7694091796875, 127.5010757446289, -1002.6104736328125)","(205.96343994140625, -998.245849609375, 169.8954620361328, -1002.9186401367188)"
