time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:34:47.145004,"(2000, 2001, 2002, 2003)","(-4.949918270111084, 260.1535949707031, -126.63478088378906, 238.71530151367188)","(0.640938937664032, 0.500291109085083, 0.6773003339767456, 0.34991979598999023)","(30.45488166809082, -999.7130126953125, 227.0871124267578, -996.8682861328125)","(198.66073608398438, -996.5769653320312, 274.00982666015625, -991.7128295898438)"
2024/07/31/12:34:47.244946,"(2000, 2001, 2002, 2003)","(-4.890712261199951, 260.2778625488281, -126.63478088378906, 238.952392578125)","(0.6411505937576294, 0.5007781982421875, 0.6773086190223694, 0.3504696190357208)","(30.519372940063477, -999.7259521484375, 227.04627990722656, -996.8934936523438)","(198.65487670898438, -996.6258544921875, 273.9549560546875, -991.7377319335938)"
2024/07/31/12:34:47.345161,"(2000, 2001, 2002, 2003)","(-4.8300371170043945, 260.3995666503906, -126.63478088378906, 239.18238830566406)","(0.6413572430610657, 0.5012502074241638, 0.6773166656494141, 0.3510095179080963)","(30.582609176635742, -999.738525390625, 227.0062713623047, -996.9180908203125)","(198.649169921875, -996.6738891601562, 273.9011535644531, -991.7622680664062)"
2024/07/31/12:34:47.445727,"(2000, 2001, 2002, 2003)","(-4.765560626983643, 260.523681640625, -126.63478088378906, 239.4145965576172)","(0.6415674090385437, 0.5017264485359192, 0.6773247122764587, 0.35156121850013733)","(30.64714813232422, -999.751220703125, 226.9654541015625, -996.9430541992188)","(198.64337158203125, -996.722900390625, 273.84625244140625, -991.7875366210938)"
2024/07/31/12:34:47.545353,"(2000, 2001, 2002, 2003)","(-4.699973106384277, 260.64532470703125, -126.63478088378906, 239.63987731933594)","(0.6417719721794128, 0.5021878480911255, 0.6773324608802795, 0.3521028757095337)","(30.710432052612305, -999.7635498046875, 226.92544555664062, -996.9674072265625)","(198.63772583007812, -996.7710571289062, 273.79241943359375, -991.8124389648438)"
2024/07/31/12:34:47.645411,"(2000, 2001, 2002, 2003)","(-4.6313982009887695, 260.76824951171875, -126.63478088378906, 239.8650665283203)","(0.6419773697853088, 0.5026485919952393, 0.6773401498794556, 0.35265085101127625)","(30.774377822875977, -999.77587890625, 226.88502502441406, -996.991943359375)","(198.63204956054688, -996.81982421875, 273.7380676269531, -991.8378295898438)"
2024/07/31/12:34:47.745578,"(2000, 2001, 2002, 2003)","(-4.5613298416137695, 260.8899841308594, -126.63478088378906, 240.0857391357422)","(0.6421792507171631, 0.5030993819236755, 0.6773476600646973, 0.3531941771507263)","(30.83770751953125, -999.7880249023438, 226.84500122070312, -997.01611328125)","(198.62646484375, -996.8681030273438, 273.68426513671875, -991.8630981445312)"
2024/07/31/12:34:47.845687,"(2000, 2001, 2002, 2003)","(-4.486921310424805, 261.0155334472656, -126.63478088378906, 240.31068420410156)","(0.6423858404159546, 0.5035584568977356, 0.6773552894592285, 0.35375475883483887)","(30.902982711791992, -999.8003540039062, 226.8037872314453, -997.0408935546875)","(198.62075805664062, -996.91796875, 273.6288146972656, -991.8892822265625)"
2024/07/31/12:34:47.945029,"(2000, 2001, 2002, 2003)","(-4.412693023681641, 261.1375732421875, -126.63478088378906, 240.5267791748047)","(0.6425846219062805, 0.5039986371994019, 0.6773625612258911, 0.3542996048927307)","(30.966360092163086, -999.8121948242188, 226.76376342773438, -997.0648193359375)","(198.61526489257812, -996.9664306640625, 273.57501220703125, -991.9149169921875)"
2024/07/31/12:34:48.044894,"(2000, 2001, 2002, 2003)","(-4.3371710777282715, 261.260986328125, -126.63478088378906, 240.7449188232422)","(0.6427931785583496, 0.5044379234313965, 0.6773697733879089, 0.3548561930656433)","(31.030405044555664, -999.8240356445312, 226.7233428955078, -997.0891723632812)","(198.60977172851562, -997.0155029296875, 273.5206604003906, -991.9412231445312)"
2024/07/31/12:34:48.145496,"(2000, 2001, 2002, 2003)","(-4.261120796203613, 261.3846740722656, -126.63478088378906, 240.95657348632812)","(0.6429998874664307, 0.5048718452453613, 0.6773768663406372, 0.355402410030365)","(31.094472885131836, -999.8357543945312, 226.68292236328125, -997.1129150390625)","(198.6043243408203, -997.0645751953125, 273.46630859375, -991.9672241210938)"
2024/07/31/12:34:48.245884,"(2000, 2001, 2002, 2003)","(-4.184556484222412, 261.5086669921875, -126.63478088378906, 241.16812133789062)","(0.6432048082351685, 0.5053004622459412, 0.6773838996887207, 0.3559547960758209)","(31.158567428588867, -999.847412109375, 226.6425018310547, -997.1367797851562)","(198.5989227294922, -997.11376953125, 273.4119567871094, -991.9935913085938)"
2024/07/31/12:34:48.345111,"(2000, 2001, 2002, 2003)","(-4.107488632202148, 261.6329650878906, -126.63478088378906, 241.3774871826172)","(0.6434078812599182, 0.5057237148284912, 0.6773907542228699, 0.3565077781677246)","(31.222686767578125, -999.85888671875, 226.60208129882812, -997.1605224609375)","(198.5935821533203, -997.1630249023438, 273.35760498046875, -992.0202026367188)"
2024/07/31/12:34:48.445267,"(2000, 2001, 2002, 2003)","(-4.029146194458008, 261.7589111328125, -126.6347885131836, 241.5867462158203)","(0.6436111330986023, 0.5061457753181458, 0.677397608757019, 0.3570668399333954)","(31.287471771240234, -999.870361328125, 226.56126403808594, -997.1843872070312)","(198.5882568359375, -997.2128295898438, 273.3027038574219, -992.0471801757812)"
2024/07/31/12:34:48.545242,"(2000, 2001, 2002, 2003)","(-3.9518754482269287, 261.8827819824219, -126.6347885131836, 241.78973388671875)","(0.6438084244728088, 0.506554126739502, 0.6774041652679443, 0.3576153516769409)","(31.350997924804688, -999.8815307617188, 226.521240234375, -997.2077026367188)","(198.5830841064453, -997.26171875, 273.2488708496094, -992.0738525390625)"
2024/07/31/12:34:48.645772,"(2000, 2001, 2002, 2003)","(-3.873344898223877, 262.0083923339844, -126.6347885131836, 241.99266052246094)","(0.6440058946609497, 0.5069612860679626, 0.6774107217788696, 0.3581698536872864)","(31.415191650390625, -999.8927001953125, 226.48081970214844, -997.2311401367188)","(198.57791137695312, -997.3111572265625, 273.19451904296875, -992.1009521484375)"
2024/07/31/12:34:48.745167,"(2000, 2001, 2002, 2003)","(-3.7935421466827393, 262.1358337402344, -126.6347885131836, 242.19544982910156)","(0.6442034840583801, 0.5073671340942383, 0.6774172186851501, 0.35873034596443176)","(31.480051040649414, -999.90380859375, 226.4399871826172, -997.2546997070312)","(198.57275390625, -997.3612060546875, 273.1396179199219, -992.1284790039062)"
2024/07/31/12:34:48.845204,"(2000, 2001, 2002, 2003)","(-3.714820146560669, 262.2613220214844, -126.6347885131836, 242.39218139648438)","(0.6443950533866882, 0.5077595710754395, 0.6774234771728516, 0.3592800796031952)","(31.543651580810547, -999.9146118164062, 226.3999786376953, -997.2777099609375)","(198.56776428222656, -997.4102783203125, 273.0857849121094, -992.1555786132812)"
2024/07/31/12:34:48.945964,"(2000, 2001, 2002, 2003)","(-3.635568141937256, 262.3874206542969, -126.6347885131836, 242.58688354492188)","(0.6445847153663635, 0.5081467032432556, 0.6774296760559082, 0.3598301112651825)","(31.60727310180664, -999.92529296875, 226.35995483398438, -997.3005981445312)","(198.56283569335938, -997.45947265625, 273.031982421875, -992.1829223632812)"
2024/07/31/12:34:49.045593,"(2000, 2001, 2002, 2003)","(-3.554133653640747, 262.5168151855469, -126.6347885131836, 242.783447265625)","(0.6447761654853821, 0.5085362792015076, 0.6774358153343201, 0.3603915572166443)","(31.672204971313477, -999.9360961914062, 226.31912231445312, -997.3238525390625)","(198.557861328125, -997.5096435546875, 272.9770812988281, -992.2109375)"
2024/07/31/12:34:49.145232,"(2000, 2001, 2002, 2003)","(-3.4729809761047363, 262.64569091796875, -126.6347885131836, 242.9760284423828)","(0.6449638605117798, 0.5089164972305298, 0.6774418950080872, 0.3609476685523987)","(31.73651885986328, -999.9466552734375, 226.27870178222656, -997.3467407226562)","(198.55299377441406, -997.5594482421875, 272.9226989746094, -992.2388305664062)"
2024/07/31/12:34:49.245575,"(2000, 2001, 2002, 2003)","(-3.390377998352051, 262.7767028808594, -126.6347885131836, 243.16848754882812)","(0.6451512575149536, 0.5092950463294983, 0.6774478554725647, 0.3615095019340515)","(31.801498413085938, -999.9571533203125, 226.2378692626953, -997.3697509765625)","(198.54815673828125, -997.6098022460938, 272.8677978515625, -992.2671508789062)"
2024/07/31/12:34:49.345256,"(2000, 2001, 2002, 2003)","(-3.3087708950042725, 262.906005859375, -126.6347885131836, 243.35519409179688)","(0.6453328728675842, 0.5096606612205505, 0.6774536371231079, 0.3620603382587433)","(31.865215301513672, -999.9674072265625, 226.19786071777344, -997.3922119140625)","(198.54347229003906, -997.6592407226562, 272.8139953613281, -992.2951049804688)"
2024/07/31/12:34:49.445894,"(2000, 2001, 2002, 2003)","(-3.225665330886841, 263.03759765625, -126.6347885131836, 243.5418243408203)","(0.6455143094062805, 0.5100244879722595, 0.6774593591690063, 0.36261677742004395)","(31.929597854614258, -999.9776000976562, 226.1574249267578, -997.414794921875)","(198.53880310058594, -997.7091674804688, 272.7596130371094, -992.323486328125)"
2024/07/31/12:34:49.545123,"(2000, 2001, 2002, 2003)","(-3.141939878463745, 263.1701965332031, -126.6347885131836, 243.72650146484375)","(0.6456938982009888, 0.5103828310966492, 0.67746502161026, 0.3631732165813446)","(31.994003295898438, -999.9876708984375, 226.11700439453125, -997.437255859375)","(198.53421020507812, -997.7592163085938, 272.70526123046875, -992.35205078125)"
2024/07/31/12:34:49.644948,"(2000, 2001, 2002, 2003)","(-3.0575716495513916, 263.3039245605469, -126.6347885131836, 243.9092559814453)","(0.6458714604377747, 0.5107356309890747, 0.6774705648422241, 0.36372965574264526)","(32.05842971801758, -999.9976806640625, 226.0765838623047, -997.4595947265625)","(198.52967834472656, -997.809326171875, 272.6509094238281, -992.3807373046875)"
2024/07/31/12:34:49.745389,"(2000, 2001, 2002, 2003)","(-2.972464084625244, 263.4388732910156, -126.6347885131836, 244.09011840820312)","(0.6460468173027039, 0.5110827684402466, 0.6774760484695435, 0.36428597569465637)","(32.12288284301758, -1000.0075073242188, 226.03614807128906, -997.4818115234375)","(198.5252227783203, -997.8594360351562, 272.5965270996094, -992.4095458984375)"
2024/07/31/12:34:49.845148,"(2000, 2001, 2002, 2003)","(-2.8866043090820312, 263.5750732421875, -126.6347885131836, 244.2690887451172)","(0.6462201476097107, 0.5114243626594543, 0.6774814128875732, 0.36484211683273315)","(32.187355041503906, -1000.0172729492188, 225.9957275390625, -997.5039672851562)","(198.5208282470703, -997.90966796875, 272.54217529296875, -992.4385986328125)"
2024/07/31/12:34:49.946062,"(2000, 2001, 2002, 2003)","(-2.7999751567840576, 263.7126159667969, -126.6347885131836, 244.44619750976562)","(0.6463913917541504, 0.5117601752281189, 0.6774867177009583, 0.3653980791568756)","(32.25185012817383, -1000.0269165039062, 225.95529174804688, -997.5260009765625)","(198.51651000976562, -997.9598999023438, 272.48779296875, -992.4677124023438)"
2024/07/31/12:34:50.045591,"(2000, 2001, 2002, 2003)","(-2.712566614151001, 263.8516540527344, -126.6347885131836, 244.6214599609375)","(0.6465606689453125, 0.512090265750885, 0.6774919033050537, 0.3659537732601166)","(32.31636428833008, -1000.036376953125, 225.9148712158203, -997.5479125976562)","(198.5122528076172, -998.01025390625, 272.4334411621094, -992.4970092773438)"
2024/07/31/12:34:50.145513,"(2000, 2001, 2002, 2003)","(-2.624366283416748, 263.9922180175781, -126.6347885131836, 244.79490661621094)","(0.6467278003692627, 0.5124144554138184, 0.6774970293045044, 0.3665091395378113)","(32.38090133666992, -1000.0457763671875, 225.87445068359375, -997.5697631835938)","(198.50807189941406, -998.0606079101562, 272.3790588378906, -992.5264892578125)"
2024/07/31/12:34:50.245897,"(2000, 2001, 2002, 2003)","(-2.5353667736053467, 264.1344299316406, -126.6347885131836, 244.96653747558594)","(0.6468929648399353, 0.512732744216919, 0.6775020360946655, 0.36706411838531494)","(32.44546127319336, -1000.0550537109375, 225.83401489257812, -997.5914306640625)","(198.50396728515625, -998.1110229492188, 272.32470703125, -992.5560913085938)"
2024/07/31/12:34:50.344835,"(2000, 2001, 2002, 2003)","(-2.444652557373047, 264.27984619140625, -126.63478088378906, 245.1380615234375)","(0.6470576524734497, 0.5130481123924255, 0.6775070428848267, 0.3676242232322693)","(32.51068878173828, -1000.0642700195312, 225.79318237304688, -997.61328125)","(198.49990844726562, -998.1620483398438, 272.2698059082031, -992.5861206054688)"
2024/07/31/12:34:50.445459,"(2000, 2001, 2002, 2003)","(-2.354933738708496, 264.4242248535156, -126.63478088378906, 245.30447387695312)","(0.6472170352935791, 0.5133511424064636, 0.6775118708610535, 0.3681727349758148)","(32.574642181396484, -1000.0732421875, 225.75315856933594, -997.634521484375)","(198.49598693847656, -998.2120361328125, 272.2159729003906, -992.61572265625)"
2024/07/31/12:34:50.544858,"(2000, 2001, 2002, 2003)","(-2.2634873390197754, 264.5720520019531, -126.63478088378906, 245.47080993652344)","(0.6473760008811951, 0.5136510133743286, 0.6775166392326355, 0.3687262237071991)","(32.63926315307617, -1000.0821533203125, 225.71273803710938, -997.6559448242188)","(198.4921112060547, -998.2626342773438, 272.1615905761719, -992.645751953125)"
2024/07/31/12:34:50.645409,"(2000, 2001, 2002, 2003)","(-2.171297311782837, 264.7220153808594, -126.63478088378906, 245.6354217529297)","(0.6475330591201782, 0.5139444470405579, 0.6775213479995728, 0.369279146194458)","(32.70390701293945, -1000.0909423828125, 225.67230224609375, -997.67724609375)","(198.48831176757812, -998.3132934570312, 272.10723876953125, -992.6759033203125)"
2024/07/31/12:34:50.745625,"(2000, 2001, 2002, 2003)","(-2.078275203704834, 264.87420654296875, -126.63478088378906, 245.79832458496094)","(0.6476879715919495, 0.5142313838005066, 0.6775259971618652, 0.369831383228302)","(32.7685661315918, -1000.099609375, 225.6318817138672, -997.6984252929688)","(198.48460388183594, -998.3639526367188, 272.0528564453125, -992.7062377929688)"
2024/07/31/12:34:50.845899,"(2000, 2001, 2002, 2003)","(-1.9845023155212402, 265.02880859375, -126.63478088378906, 245.95953369140625)","(0.6478409171104431, 0.5145115256309509, 0.6775305867195129, 0.3703829050064087)","(32.833248138427734, -1000.108154296875, 225.59144592285156, -997.719482421875)","(198.48095703125, -998.4147338867188, 271.9985046386719, -992.7366943359375)"
2024/07/31/12:34:50.945158,"(2000, 2001, 2002, 2003)","(-1.8898906707763672, 265.18597412109375, -126.63478088378906, 246.11907958984375)","(0.6479917764663696, 0.5147847533226013, 0.6775350570678711, 0.3709336519241333)","(32.897953033447266, -1000.1165771484375, 225.55101013183594, -997.7404174804688)","(198.47740173339844, -998.4655151367188, 271.9441223144531, -992.767333984375)"
2024/07/31/12:34:51.045326,"(2000, 2001, 2002, 2003)","(-1.7949522733688354, 265.34747314453125, -126.63478088378906, 246.27854919433594)","(0.648141622543335, 0.515053391456604, 0.6775395274162292, 0.3714890778064728)","(32.963321685791016, -1000.125, 225.5101776123047, -997.761474609375)","(198.47390747070312, -998.516845703125, 271.88922119140625, -992.79833984375)"
2024/07/31/12:34:51.145612,"(2000, 2001, 2002, 2003)","(-1.7024368047714233, 265.5085754394531, -126.63478088378906, 246.43324279785156)","(0.6482871174812317, 0.5153093934059143, 0.6775438189506531, 0.37203261256217957)","(33.02741241455078, -1000.1331176757812, 225.47015380859375, -997.7820434570312)","(198.47056579589844, -998.5671997070312, 271.83538818359375, -992.8289184570312)"
2024/07/31/12:34:51.245077,"(2000, 2001, 2002, 2003)","(-1.6094908714294434, 265.6744384765625, -126.63478088378906, 246.587890625)","(0.6484327912330627, 0.5155601501464844, 0.6775481104850769, 0.37258070707321167)","(33.0921745300293, -1000.1411743164062, 225.4297332763672, -997.8026733398438)","(198.46726989746094, -998.6181030273438, 271.781005859375, -992.8599243164062)"
2024/07/31/12:34:51.345210,"(2000, 2001, 2002, 2003)","(-1.516083836555481, 265.84527587890625, -126.63478088378906, 246.7424774169922)","(0.6485785245895386, 0.5158052444458008, 0.677552342414856, 0.37313327193260193)","(33.15760040283203, -1000.149169921875, 225.38888549804688, -997.8234252929688)","(198.46405029296875, -998.6696166992188, 271.7261047363281, -992.8914184570312)"
