time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.DCPA,.TCPA,.UDCPA,.UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/08/09/16:03:24.032837,242,0,0,,"(62.333580017089844,)","(42.17924880981445,)","(0.0,)","(0.0,)","(0.0,)","(0.9799360632896423,)","(0.5237237811088562,)","(0.08299999684095383,)","(5.035799980163574,)","(3.987886905670166,)","(3.7503321170806885,)","(2.9106061458587646,)",['Starboard crossing']
2024/08/09/16:03:24.136280,243,0,0,,"(61.36231994628906,)","(41.451507568359375,)","(0.0,)","(0.0,)","(0.0004973005852662027,)","(0.9790255427360535,)","(0.5227681994438171,)","(0.08299999684095383,)","(5.036643028259277,)","(3.9893453121185303,)","(3.7559478282928467,)","(2.9148178100585938,)",['Starboard crossing']
2024/08/09/16:03:24.235437,244,0,0,,"(60.396583557128906,)","(40.716064453125,)","(0.0,)","(0.0,)","(0.0031146991532295942,)","(0.9781496524810791,)","(0.5217170715332031,)","(0.08299999684095383,)","(5.03789758682251,)","(3.9912140369415283,)","(3.7629973888397217,)","(2.920105218887329,)",['Starboard crossing']
2024/08/09/16:03:24.334427,245,0,0,,"(59.47385025024414,)","(40.12340545654297,)","(0.0,)","(0.0,)","(0.008587518706917763,)","(0.9784306883811951,)","(0.520982563495636,)","(0.08399999886751175,)","(5.035720348358154,)","(3.99306321144104,)","(3.7729198932647705,)","(2.927546977996826,)",['Starboard crossing']
2024/08/09/16:03:24.433092,246,0,0,,"(58.56547164916992,)","(39.59123611450195,)","(0.0,)","(0.0,)","(0.016955841332674026,)","(0.9790331125259399,)","(0.5203094482421875,)","(0.08500000089406967,)","(5.032083988189697,)","(3.9946465492248535,)","(3.7829482555389404,)","(2.935068368911743,)",['Starboard crossing']
2024/08/09/16:03:24.533764,247,0,0,,"(57.64295959472656,)","(39.02203369140625,)","(0.00012984286877326667,)","(0.0,)","(0.027666382491588593,)","(0.9791874885559082,)","(0.5196799039840698,)","(0.0860000029206276,)","(5.028989315032959,)","(3.995835065841675,)","(3.790795087814331,)","(2.940953254699707,)",['Starboard crossing']
2024/08/09/16:03:24.632170,248,0,0,,"(56.69942092895508,)","(38.359962463378906,)","(0.0039785802364349365,)","(0.0,)","(0.0402742438018322,)","(0.9786911606788635,)","(0.51902836561203,)","(0.09000000357627869,)","(5.0278754234313965,)","(3.9971532821655273,)","(3.797503709793091,)","(2.9459848403930664,)",['Starboard crossing']
2024/08/09/16:03:24.735454,249,0,0,,"(55.76042556762695,)","(37.68803405761719,)","(0.013067107647657394,)","(0.0,)","(0.05525151267647743,)","(0.9782058596611023,)","(0.5183046460151672,)","(0.0949999988079071,)","(5.027167320251465,)","(3.998824119567871,)","(3.8054039478302,)","(2.9519102573394775,)",['Starboard crossing']
2024/08/09/16:03:24.831293,250,0,0,,"(54.86133575439453,)","(37.172157287597656,)","(0.026277730241417885,)","(0.0,)","(0.07387059926986694,)","(0.9787904024124146,)","(0.5178576111793518,)","(0.10300000011920929,)","(5.022531032562256,)","(4.000025272369385,)","(3.8146467208862305,)","(2.9588420391082764,)",['Starboard crossing']
2024/08/09/16:03:24.933534,251,0,0,,"(53.99455642700195,)","(36.78070068359375,)","(0.042874086648225784,)","(0.0,)","(0.09605427086353302,)","(0.9801840782165527,)","(0.5176193714141846,)","(0.11299999803304672,)","(5.014725685119629,)","(4.000814437866211,)","(3.824828624725342,)","(2.9664785861968994,)",['Starboard crossing']
2024/08/09/16:03:25.033446,252,0,0,,"(53.08778381347656,)","(36.231937408447266,)","(0.06491979211568832,)","(0.0,)","(0.1191396415233612,)","(0.9803866744041443,)","(0.5174186825752258,)","(0.125,)","(5.010173797607422,)","(4.001526832580566,)","(3.831871747970581,)","(2.9717609882354736,)",['Starboard crossing']
2024/08/09/16:03:25.132366,253,0,0,,"(52.09611129760742,)","(35.39963912963867,)","(0.09506771713495255,)","(0.0,)","(0.14113298058509827,)","(0.9782587289810181,)","(0.5176870822906494,)","(0.13899999856948853,)","(5.010715961456299,)","(4.001250743865967,)","(3.830195903778076,)","(2.97050404548645,)",['Starboard crossing']
2024/08/09/16:03:25.232794,254,0,0,,"(51.07898712158203,)","(34.437217712402344,)","(0.13179530203342438,)","(0.0,)","(0.1631951928138733,)","(0.9748239517211914,)","(0.517187774181366,)","(0.15700000524520874,)","(5.015636444091797,)","(4.001799583435059,)","(3.8283493518829346,)","(2.9691193103790283,)",['Starboard crossing']
2024/08/09/16:03:25.331992,255,0,0,,"(50.13597869873047,)","(33.720054626464844,)","(0.16914160549640656,)","(0.0,)","(0.1901869922876358,)","(0.9733099341392517,)","(0.5166329145431519,)","(0.17499999701976776,)","(5.015309810638428,)","(4.00259256362915,)","(3.832099199295044,)","(2.9719316959381104,)",['Starboard crossing']
2024/08/09/16:03:25.436434,256,0,0,,"(49.27082061767578,)","(33.276100158691406,)","(0.205102801322937,)","(0.0,)","(0.22321631014347076,)","(0.974290132522583,)","(0.5167686343193054,)","(0.1940000057220459,)","(5.007566452026367,)","(4.002908706665039,)","(3.8401670455932617,)","(2.97798228263855,)",['Starboard crossing']
2024/08/09/16:03:25.532078,257,0,0,,"(48.420223236083984,)","(32.83252716064453,)","(0.24280932545661926,)","(0.0,)","(0.25869491696357727,)","(0.9754183888435364,)","(0.5164937376976013,)","(0.21400000154972076,)","(5.000703811645508,)","(4.0041375160217285,)","(3.851470470428467,)","(2.986459970474243,)",['Starboard crossing']
2024/08/09/16:03:25.632250,258,0,0,,"(47.544097900390625,)","(32.30430603027344,)","(0.2845384180545807,)","(0.0,)","(0.2947983741760254,)","(0.9755975008010864,)","(0.5162633657455444,)","(0.23499999940395355,)","(4.9954609870910645,)","(4.004889965057373,)","(3.8592944145202637,)","(2.992327928543091,)",['Starboard crossing']
2024/08/09/16:03:25.736106,259,0,0,,"(46.6005973815918,)","(31.56146812438965,)","(0.3331853449344635,)","(0.0,)","(0.32946500182151794,)","(0.9735427498817444,)","(0.5164010524749756,)","(0.2590000033378601,)","(4.994114875793457,)","(4.004472255706787,)","(3.8586275577545166,)","(2.9918277263641357,)",['Starboard crossing']
2024/08/09/16:03:25.834970,260,0,0,,"(45.648651123046875,)","(30.725181579589844,)","(0.3845732808113098,)","(0.0,)","(0.3649623692035675,)","(0.9706313014030457,)","(0.515897274017334,)","(0.2840000092983246,)","(4.99641227722168,)","(4.005249500274658,)","(3.8600480556488037,)","(2.9928932189941406,)",['Starboard crossing']
2024/08/09/16:03:25.935473,261,0,0,,"(44.71268081665039,)","(29.911651611328125,)","(0.4361632466316223,)","(0.0,)","(0.40292292833328247,)","(0.9678643941879272,)","(0.5152273774147034,)","(0.3100000023841858,)","(4.998696804046631,)","(4.006579399108887,)","(3.8639016151428223,)","(2.9957833290100098,)",['Starboard crossing']
2024/08/09/16:03:26.037686,262,0,0,,"(43.79513931274414,)","(29.162870407104492,)","(0.48709985613822937,)","(0.0,)","(0.4436679482460022,)","(0.9654578566551208,)","(0.5146396160125732,)","(0.335999995470047,)","(4.999200344085693,)","(4.0076117515563965,)","(3.8679914474487305,)","(2.9988508224487305,)",['Starboard crossing']
2024/08/09/16:03:26.138100,263,0,0,,"(42.87685775756836,)","(28.4100284576416,)","(0.538308322429657,)","(0.0,)","(0.486141562461853,)","(0.9626809358596802,)","(0.5141196250915527,)","(0.3610000014305115,)","(4.999543190002441,)","(4.008285999298096,)","(3.87065052986145,)","(3.000845193862915,)",['Starboard crossing']
2024/08/09/16:03:26.232072,264,0,0,,"(41.954803466796875,)","(27.618711471557617,)","(0.5894840955734253,)","(0.0,)","(0.5302194952964783,)","(0.9593404531478882,)","(0.5135962963104248,)","(0.3880000114440918,)","(5.000940322875977,)","(4.009158611297607,)","(3.873270273208618,)","(3.002810001373291,)",['Starboard crossing']
2024/08/09/16:03:26.332582,265,0,0,,"(41.07783126831055,)","(26.958629608154297,)","(0.636489748954773,)","(0.0,)","(0.5786677002906799,)","(0.9575471878051758,)","(0.5132738947868347,)","(0.4129999876022339,)","(4.998805999755859,)","(4.010133266448975,)","(3.8793928623199463,)","(3.007401704788208,)",['Starboard crossing']
2024/08/09/16:03:26.437784,266,0,0,,"(40.246341705322266,)","(26.451021194458008,)","(0.6791185736656189,)","(0.0,)","(0.6311390995979309,)","(0.9574456214904785,)","(0.5132269263267517,)","(0.43700000643730164,)","(4.992117881774902,)","(4.0106096267700195,)","(3.8872687816619873,)","(3.013308525085449,)",['Starboard crossing']
2024/08/09/16:03:26.540822,267,0,0,,"(39.389793395996094,)","(25.841472625732422,)","(0.7220937013626099,)","(0.0,)","(0.6838477849960327,)","(0.9558149576187134,)","(0.513060986995697,)","(0.460999995470047,)","(4.988036632537842,)","(4.010891914367676,)","(3.892038583755493,)","(3.016885995864868,)",['Starboard crossing']
2024/08/09/16:03:26.633351,268,0,0,,"(38.45973587036133,)","(24.980302810668945,)","(0.7638891339302063,)","(0.0,)","(0.7355483770370483,)","(0.9505735039710999,)","(0.5133875608444214,)","(0.48399999737739563,)","(4.989231586456299,)","(4.010239124298096,)","(3.888139009475708,)","(3.0139615535736084,)",['Starboard crossing']
2024/08/09/16:03:26.736451,269,0,0,,"(37.55704116821289,)","(24.13617706298828,)","(0.8022902011871338,)","(0.0013468728866428137,)","(0.7904806733131409,)","(0.945405900478363,)","(0.5128244161605835,)","(0.5070000290870667,)","(4.992251396179199,)","(4.0113396644592285,)","(3.8903582096099854,)","(3.0156257152557373,)",['Starboard crossing']
2024/08/09/16:03:26.835031,270,0,0,,"(36.7221794128418,)","(23.523317337036133,)","(0.8363490104675293,)","(0.007494835648685694,)","(0.8501788377761841,)","(0.9432383179664612,)","(0.5128312110900879,)","(0.5299999713897705,)","(4.987820625305176,)","(4.011569976806641,)","(3.89520263671875,)","(3.019259214401245,)",['Starboard crossing']
2024/08/09/16:03:26.936996,271,0,0,,"(35.932823181152344,)","(23.038902282714844,)","(0.8665830492973328,)","(0.018177354708313942,)","(0.9126241207122803,)","(0.9428231120109558,)","(0.5128476619720459,)","(0.5550000071525574,)","(4.979800701141357,)","(4.011720180511475,)","(3.902803421020508,)","(3.0249595642089844,)",['Starboard crossing']
2024/08/09/16:03:27.033957,272,0,0,,"(35.13252258300781,)","(22.475128173828125,)","(0.8942555785179138,)","(0.032115764915943146,)","(0.9764474034309387,)","(0.9411941170692444,)","(0.5127055644989014,)","(0.5789999961853027,)","(4.9742937088012695,)","(4.012258529663086,)","(3.9099349975585938,)","(3.030308485031128,)",['Starboard crossing']
2024/08/09/16:03:27.131806,273,0,0,,"(34.368858337402344,)","(22.002796173095703,)","(0.9182732105255127,)","(0.049464933574199677,)","(1.0,)","(0.9410249590873718,)","(0.5126979351043701,)","(0.5979999899864197,)","(4.966076374053955,)","(4.0129075050354,)","(3.919902801513672,)","(3.0377843379974365,)",['Starboard crossing']
2024/08/09/16:03:27.235830,274,0,0,,"(33.621971130371094,)","(21.56639862060547,)","(0.9390638470649719,)","(0.06951200217008591,)","(1.0,)","(0.9411852359771729,)","(0.5127074122428894,)","(0.6140000224113464,)","(4.956601619720459,)","(4.0132904052734375,)","(3.9297893047332764,)","(3.045199155807495,)",['Starboard crossing']
2024/08/09/16:03:27.337664,275,0,0,,"(32.87836837768555,)","(21.117568969726562,)","(0.9568414688110352,)","(0.09176946431398392,)","(1.0,)","(0.9409040212631226,)","(0.5127497315406799,)","(0.6290000081062317,)","(4.947141170501709,)","(4.013339042663574,)","(3.9381933212280273,)","(3.051501989364624,)",['Starboard crossing']
2024/08/09/16:03:27.437939,276,0,0,,"(32.109275817871094,)","(20.542587280273438,)","(0.9719039797782898,)","(0.11589022725820541,)","(1.0,)","(0.9385538697242737,)","(0.5129310488700867,)","(0.6439999938011169,)","(4.940828800201416,)","(4.013250827789307,)","(3.9432692527770996,)","(3.0553090572357178,)",['Starboard crossing']
2024/08/09/16:03:27.537255,277,0,0,,"(31.30611801147461,)","(19.80645751953125,)","(0.9840697050094604,)","(0.14183376729488373,)","(1.0,)","(0.9333575963973999,)","(0.5132236480712891,)","(0.6579999923706055,)","(4.938775062561035,)","(4.013051986694336,)","(3.944171905517578,)","(3.055985927581787,)",['Starboard crossing']
2024/08/09/16:03:27.636754,278,0,0,,"(30.528282165527344,)","(19.10117530822754,)","(0.9926367402076721,)","(0.16956070065498352,)","(1.0,)","(0.928205668926239,)","(0.5129345059394836,)","(0.6710000038146973,)","(4.937150955200195,)","(4.013604640960693,)","(3.9480130672454834,)","(3.0588669776916504,)",['Starboard crossing']
2024/08/09/16:03:27.736853,279,0,0,,"(29.802927017211914,)","(18.550514221191406,)","(0.9977614879608154,)","(0.19972413778305054,)","(1.0,)","(0.9254611134529114,)","(0.5128121376037598,)","(0.6840000152587891,)","(4.930527210235596,)","(4.013783931732178,)","(3.9545369148254395,)","(3.0637598037719727,)",['Starboard crossing']
2024/08/09/16:03:27.836652,280,0,0,,"(29.13003158569336,)","(18.14739418029785,)","(0.9998833537101746,)","(0.23205918073654175,)","(1.0,)","(0.9254418015480042,)","(0.5129764676094055,)","(0.6970000267028809,)","(4.919001579284668,)","(4.013821125030518,)","(3.9646811485290527,)","(3.0713679790496826,)",['Starboard crossing']
2024/08/09/16:03:27.936361,281,0,0,,"(28.54060935974121,)","(18.089595794677734,)","(1.0,)","(0.2673247754573822,)","(1.0,)","(0.9317299127578735,)","(0.5154143571853638,)","(0.7110000252723694,)","(4.891787052154541,)","(4.010443687438965,)","(3.973330020904541,)","(3.077854633331299,)",['Starboard crossing']
2024/08/09/16:03:28.033601,282,0,0,,"(28.033191680908203,)","(18.339954376220703,)","(1.0,)","(0.3102460503578186,)","(1.0,)","(0.9424916505813599,)","(0.5181965231895447,)","(0.7269999980926514,)","(4.854869365692139,)","(4.006145477294922,)","(3.9862749576568604,)","(3.0875632762908936,)",['Starboard crossing']
2024/08/09/16:03:28.136143,283,0,0,,"(27.589691162109375,)","(18.876680374145508,)","(1.0,)","(0.4399479329586029,)","(1.0,)","(0.9558613300323486,)","(0.5212791562080383,)","(0.7760000228881836,)","(4.809622287750244,)","(4.000759124755859,)","(4.001553058624268,)","(3.0990216732025146,)",['Starboard crossing']
2024/08/09/16:03:28.235257,284,0,0,,"(27.189716339111328,)","(19.680707931518555,)","(1.0,)","(0.5215521454811096,)","(1.0,)","(0.9699848890304565,)","(0.5250372886657715,)","(0.8069999814033508,)","(4.756777763366699,)","(3.9938859939575195,)","(4.016735076904297,)","(3.1104085445404053,)",['Starboard crossing']
2024/08/09/16:03:28.341090,285,0,0,,"(26.81704330444336,)","(20.75324821472168,)","(1.0,)","(0.5901658535003662,)","(1.0,)","(0.983002245426178,)","(0.5295206904411316,)","(0.8330000042915344,)","(4.697213649749756,)","(3.985243082046509,)","(4.029765605926514,)","(3.1201813220977783,)",['Starboard crossing']
2024/08/09/16:03:28.434881,286,0,0,,"(26.362293243408203,)","(21.441823959350586,)","(1.0,)","(0.6705108880996704,)","(1.0,)","(0.9899079203605652,)","(0.5341666340827942,)","(0.8629999756813049,)","(4.648417949676514,)","(3.975985050201416,)","(4.030717372894287,)","(3.1208951473236084,)",['Starboard crossing']
2024/08/09/16:03:28.535225,287,0,0,,"(25.935091018676758,)","(21.661619186401367,)","(1.0,)","(0.7420019507408142,)","(1.0,)","(0.9923366904258728,)","(0.5392618179321289,)","(0.8899999856948853,)","(4.619621753692627,)","(3.9623796939849854,)","(3.9953176975250244,)","(3.0943455696105957,)",['Starboard crossing']
2024/08/09/16:03:28.635024,288,0,0,,"(25.573261260986328,)","(21.462602615356445,)","(1.0,)","(0.7977103590965271,)","(1.0,)","(0.9926140308380127,)","(0.5426322221755981,)","(0.9100000262260437,)","(4.614633560180664,)","(3.952909231185913,)","(3.95790696144104,)","(3.0662872791290283,)",['Starboard crossing']
2024/08/09/16:03:28.735450,289,0,0,,"(25.262096405029297,)","(20.990083694458008,)","(1.0,)","(0.8408197164535522,)","(1.0,)","(0.9913925528526306,)","(0.5444197654724121,)","(0.9259999990463257,)","(4.627654552459717,)","(3.9464190006256104,)","(3.9183566570281982,)","(3.0366246700286865,)",['Starboard crossing']
2024/08/09/16:03:28.834247,290,0,0,,"(24.92742919921875,)","(20.237268447875977,)","(1.0,)","(0.8892417550086975,)","(1.0,)","(0.988638699054718,)","(0.5462029576301575,)","(0.9440000057220459,)","(4.651737213134766,)","(3.9420599937438965,)","(3.878826856613159,)","(3.0069773197174072,)",['Starboard crossing']
2024/08/09/16:03:28.937712,291,0,0,,"(24.4592227935791,)","(19.408916473388672,)","(1.0,)","(0.9728286266326904,)","(1.0,)","(0.9839845895767212,)","(0.5459942817687988,)","(0.9739999771118164,)","(4.670050144195557,)","(3.938734531402588,)","(3.8487744331359863,)","(2.984437942504883,)",['Starboard crossing']
2024/08/09/16:03:29.033050,292,0,0,,"(23.88118553161621,)","(18.539691925048828,)","(1.0,)","(1.0,)","(1.0,)","(0.9768311381340027,)","(0.543403148651123,)","(0.9829999804496765,)","(4.682312965393066,)","(3.9360909461975098,)","(3.82686185836792,)","(2.968003511428833,)",['Starboard crossing']
2024/08/09/16:03:29.135757,293,0,0,,"(23.20033836364746,)","(17.45510482788086,)","(1.0,)","(1.0,)","(1.0,)","(0.9662976861000061,)","(0.5411928296089172,)","(0.9829999804496765,)","(4.69221830368042,)","(3.9343748092651367,)","(3.811001777648926,)","(2.956108570098877,)",['Starboard crossing']
2024/08/09/16:03:29.236145,294,0,0,,"(22.438617706298828,)","(16.15035629272461,)","(1.0,)","(1.0,)","(1.0,)","(0.9512292146682739,)","(0.5394874811172485,)","(0.9819999933242798,)","(4.701135158538818,)","(3.933270215988159,)","(3.7986481189727783,)","(2.946843385696411,)",['Starboard crossing']
2024/08/09/16:03:29.334947,295,0,0,,"(21.610877990722656,)","(14.624058723449707,)","(1.0,)","(1.0,)","(1.0,)","(0.9302530288696289,)","(0.5385568141937256,)","(0.9800000190734863,)","(4.708669662475586,)","(3.931905746459961,)","(3.786344289779663,)","(2.937615394592285,)",['Starboard crossing']
2024/08/09/16:03:29.430756,296,0,0,,"(20.740928649902344,)","(12.886240005493164,)","(1.0,)","(1.0,)","(1.0,)","(0.9018730521202087,)","(0.538016676902771,)","(0.9779999852180481,)","(4.714671611785889,)","(3.9299890995025635,)","(3.7729508876800537,)","(2.927570343017578,)",['Starboard crossing']
2024/08/09/16:03:29.536975,297,0,0,,"(19.919540405273438,)","(10.955598831176758,)","(1.0,)","(1.0,)","(1.0,)","(0.8645395040512085,)","(0.540108323097229,)","(0.9760000109672546,)","(4.731260299682617,)","(3.927765130996704,)","(3.749283790588379,)","(2.909820079803467,)",['Starboard crossing']
2024/08/09/16:03:29.632987,298,0,0,,"(19.300762176513672,)","(9.471482276916504,)","(1.0,)","(1.0,)","(1.0,)","(0.8238227367401123,)","(0.5370237231254578,)","(0.9729999899864197,)","(4.762860298156738,)","(3.9282290935516357,)","(3.724564552307129,)","(2.89128041267395,)",['Starboard crossing']
2024/08/09/16:03:29.736179,299,0,0,,"(18.828828811645508,)","(8.45956802368164,)","(1.0,)","(1.0,)","(1.0,)","(0.7914457321166992,)","(0.5369464159011841,)","(0.9710000157356262,)","(5.346378326416016,)","(3.924311399459839,)","(2.263678550720215,)","(1.7956161499023438,)",['Safe']
2024/08/09/16:03:29.834467,300,0,0,,"(18.479694366455078,)","(7.842394828796387,)","(1.0,)","(1.0,)","(1.0,)","(0.7671695351600647,)","(0.5364469885826111,)","(0.968999981880188,)","(5.340267181396484,)","(3.92107892036438,)","(2.25817608833313,)","(1.7914891242980957,)",['Safe']
2024/08/09/16:03:29.937923,301,0,0,,"(18.22127342224121,)","(7.531952857971191,)","(1.0,)","(1.0,)","(1.0,)","(0.7498472332954407,)","(0.5349007844924927,)","(0.9679999947547913,)","(5.340750217437744,)","(3.919090509414673,)","(2.2583718299865723,)","(1.7916359901428223,)",['Safe']
